frame,ego70_pcd_num_points,ego70_pcd_mean_range,ego70_pcd_max_range,ego70_pcd_std_range,ego70_pcd_near_20m,ego70_pcd_mid_20_50m,ego70_pcd_far_50_80m,ego70_pcd_very_far_80m,ego70_pcd_front_points,ego70_pcd_back_points,ego70_pcd_left_points,ego70_pcd_right_points,ego70_pcd_front_far_30m,ego70_pcd_front_far_50m,ego70_pcd_density_0_20,ego70_pcd_density_20_50,ego70_pcd_density_50_80
334,53971,10.686004638671875,76.63176727294922,9.941630363464355,47260,5879,832,0,25808,28163,27350,26621,906,396,37.60831305261487,0.891116105178336,0.067906109052542
335,53670,10.695551872253418,77.5912857055664,9.945496559143066,47042,5769,859,0,25507,28163,27220,26450,908,393,37.4348341646447,0.8744427301877564,0.07010979287996826
336,53642,10.742046356201172,77.37808990478516,10.000771522521973,47006,5732,904,0,25494,28148,27208,26434,958,420,37.406186274888164,0.8688344131454706,0.073782599259012
337,53574,10.753496170043945,76.53652954101562,9.930163383483887,46974,5689,911,0,25467,28107,27201,26373,978,435,37.380721483993455,0.8623166392855168,0.07435392469575212
338,53371,10.803902626037598,76.04904174804688,9.942831993103027,46658,5765,948,0,25378,27993,27005,26366,1000,445,37.129256673908266,0.8738364256426444,0.07737378771852142
339,53541,10.799806594848633,75.47319793701172,9.95440673828125,46842,5719,980,0,25531,28010,27126,26415,1039,445,37.27567922155281,0.8668639233738566,0.0799855611436192
340,53428,10.851688385009766,75.35917663574219,10.04309368133545,46756,5653,1019,0,25382,28046,27022,26406,1089,468,37.20724259602329,0.8568598983795089,0.0831686600054571
341,53551,10.805785179138184,76.72500610351562,9.933576583862305,46916,5660,975,0,25390,28161,26993,26558,1100,435,37.33456655049681,0.8579209313334549,0.07957747154594767
342,53354,10.809640884399414,79.12675476074219,9.935218811035156,46696,5687,971,0,25225,28129,26938,26416,1101,427,37.15949611309572,0.8620134870129608,0.07925099986781045
343,54320,10.943799018859863,78.47376251220703,8.91991901397705,47490,6307,523,0,26977,27343,27232,27088,1730,426,37.79134123717055,0.955990691505318,0.042686171916441674
344,54434,10.922577857971191,79.8089599609375,8.934490203857422,47620,6284,530,0,26907,27527,27397,27037,1653,437,37.89479195018028,0.9525044403709242,0.04325749735318181
345,54282,10.860912322998047,77.77239227294922,8.859910011291504,47576,6210,496,0,26814,27468,27189,27093,1699,400,37.859777862700064,0.9412878062863524,0.04048248808901543
346,54326,10.88691234588623,76.01888275146484,8.99763298034668,47633,6163,530,0,26910,27416,27362,26964,1740,423,37.90513702148125,0.9341637278812867,0.04325749735318181
347,54482,10.85942268371582,75.58973693847656,9.016680717468262,47774,6187,521,0,26963,27519,27355,27127,1749,412,38.017341256361036,0.9378015551519586,0.042522936077373064
348,54282,10.800005912780762,74.16549682617188,9.022439002990723,47671,6089,522,0,26842,27440,27177,27105,1706,401,37.935376460668714,0.922947093796715,0.042604553996907366
349,54346,10.726299285888672,73.2627944946289,8.992813110351562,47812,6015,519,0,26835,27511,27244,27102,1656,384,38.0475806955485,0.9117304597121433,0.04235970023830445
350,54277,10.732377052307129,74.62684631347656,9.127497673034668,47631,6101,545,0,26858,27419,27216,27061,1688,418,37.90354547205033,0.924766007432051,0.04448176614619639
351,54328,10.68336296081543,75.1290512084961,9.171318054199219,47676,6102,550,0,26852,27476,27270,27058,1676,425,37.93935533424601,0.924917583568329,0.04488985574386791
352,54324,10.60629940032959,73.93963623046875,9.191408157348633,47664,6117,543,0,26901,27423,27254,27070,1652,411,37.9298060376605,0.9271912256124989,0.044318530307127776
353,54441,10.546277046203613,74.6351318359375,9.229866981506348,47711,6186,544,0,26843,27598,27260,27181,1641,414,37.967207449287095,0.9376499790156806,0.044400148226662085
354,54304,10.51920223236084,75.20095825195312,9.248626708984375,47502,6264,538,0,26917,27387,27272,27032,1640,413,37.80089053375606,0.9494729176453642,0.04391044070945625
355,54377,10.472555160522461,74.75421142578125,9.253549575805664,47626,6215,536,0,26934,27443,27242,27135,1642,411,37.89956659847304,0.9420456869677425,0.04374720487038764
356,54225,10.460668563842773,74.29070281982422,9.242792129516602,47479,6212,534,0,26801,27424,27229,26996,1621,397,37.782587715300494,0.9415909585589085,0.04358396903131903
357,54388,10.488327980041504,73.09513854980469,9.164947509765625,47620,6255,513,0,26901,27487,27255,27133,1628,376,37.89479195018028,0.9481087324188623,0.04186999272109862
358,54316,10.54664134979248,74.71968078613281,9.176010131835938,47496,6305,515,0,26921,27395,27278,27038,1649,390,37.7961158854633,0.9556875392327621,0.04203322856016723
359,54448,10.568254470825195,73.81373596191406,9.141258239746094,47686,6239,523,0,26999,27449,27374,27074,1673,390,37.9473130814006,0.9456835142384143,0.042686171916441674
360,54476,10.641456604003906,73.03043365478516,9.183016777038574,47702,6224,550,0,27000,27476,27303,27173,1720,406,37.96004547684796,0.9434098721942444,0.04488985574386791
361,54233,10.62468433380127,75.08750915527344,8.982385635375977,47647,6073,513,0,26840,27393,27213,27020,1641,386,37.91627786749768,0.9205218756162671,0.04186999272109862
362,54394,10.696622848510742,74.8329849243164,8.993610382080078,47778,6080,536,0,26936,27458,27383,27011,1677,403,38.020524355222875,0.9215829085702131,0.04374720487038764
363,54388,10.743037223815918,73.70380401611328,8.942878723144531,47744,6122,522,0,26924,27464,27262,27126,1630,390,37.99346801489725,0.9279491062938888,0.042604553996907366
364,54405,10.815620422363281,72.94676208496094,8.980558395385742,47736,6122,547,0,26885,27520,27335,27070,1609,399,37.98710181717358,0.9279491062938888,0.044645001985265
365,54448,10.824732780456543,75.04273223876953,8.845222473144531,47806,6120,522,0,26966,27482,27338,27110,1564,396,38.042806047255745,0.9276459540213329,0.042604553996907366
366,54284,10.872066497802734,74.78238677978516,8.85871696472168,47563,6197,524,0,26938,27346,27198,27086,1564,391,37.84943279139909,0.9393173165147385,0.042767789835975976
367,54328,10.89561939239502,73.46397399902344,8.871037483215332,47602,6204,522,0,26909,27419,27298,27030,1581,377,37.880468005302006,0.9403783494686845,0.042604553996907366
368,54449,10.907424926757812,73.18058776855469,8.830151557922363,47717,6226,506,0,26945,27504,27321,27128,1578,368,37.97198209757985,0.9437130244668004,0.04129866728435848
369,54283,10.954744338989258,75.3619384765625,8.884724617004395,47533,6228,522,0,26764,27519,27308,26975,1610,397,37.825559549935306,0.9440161767393563,0.042604553996907366
370,54485,10.941946983337402,75.00074768066406,8.827223777770996,47731,6251,503,0,27048,27437,27252,27233,1602,373,37.98312294359628,0.9475024278737503,0.041053813525755566
371,54421,10.941398620605469,73.94828033447266,8.80859088897705,47709,6207,505,0,26935,27486,27276,27145,1600,368,37.965615899856175,0.9408330778775185,0.041217049364824176
372,54337,10.964818000793457,74.72172546386719,8.833146095275879,47571,6252,514,0,26895,27442,27274,27063,1589,378,37.85579898912277,0.9476540040100283,0.04195161064063292
373,54296,10.966766357421875,74.35762023925781,8.840415000915527,47518,6268,510,0,26941,27355,27206,27090,1582,374,37.81362292920341,0.9500792221904762,0.0416251389624957
374,54433,10.9977388381958,74.4587631225586,8.894855499267578,47653,6253,527,0,27021,27412,27430,27003,1626,393,37.92105251579044,0.9478055801463062,0.04301264359457889
375,54465,11.008881568908691,74.4195785522461,8.959124565124512,47637,6293,535,0,26975,27490,27348,27117,1646,396,37.90832012034309,0.9538686255974261,0.04366558695085333
376,54222,11.043793678283691,73.52413177490234,8.981846809387207,47388,6297,537,0,26859,27363,27248,26974,1630,391,37.71017221619368,0.954474930142538,0.043828822789921944
377,54431,11.070301055908203,73.71292877197266,9.028786659240723,47518,6373,540,0,26954,27477,27352,27079,1627,372,37.81362292920341,0.9659947164996657,0.044073676548524864
378,54282,11.111384391784668,73.77794647216797,9.068511962890625,47319,6331,632,0,26843,27439,27267,27015,1617,424,37.655263760826976,0.95962851877599,0.05158252514568095
379,54363,11.095357894897461,74.41923522949219,8.983526229858398,47454,6293,616,0,26895,27468,27378,26985,1625,418,37.76269334741401,0.9538686255974261,0.05027663843313206
380,54543,11.125842094421387,74.71114349365234,9.075163841247559,47627,6261,655,0,26992,27551,27401,27142,1664,449,37.90036237318849,0.9490181892365303,0.05345973729496997
381,54445,11.126067161560059,74.764892578125,9.002266883850098,47604,6207,634,0,26940,27505,27264,27181,1636,441,37.882059554732926,0.9408330778775185,0.05174576098474956
382,54618,11.155862808227539,74.05248260498047,9.01396369934082,47741,6242,635,0,27138,27480,27428,27190,1643,444,37.99108069075088,0.9461382426472483,0.05182737890428386
383,54527,11.185736656188965,74.37012481689453,8.991560935974121,47637,6263,627,0,27040,27487,27323,27204,1616,441,37.90832012034309,0.9493213415090862,0.05117443554800942
384,54458,11.217266082763672,74.9551773071289,9.0365629196167,47581,6238,639,0,27117,27341,27297,27161,1630,450,37.86375673627736,0.9455319381021363,0.052153850582421085
385,54497,11.252036094665527,74.61370849609375,9.090394020080566,47579,6261,657,0,27049,27448,27321,27176,1656,466,37.86216518684644,0.9490181892365303,0.05362297313403858
386,54669,11.331676483154297,74.48487091064453,9.166874885559082,47542,6460,667,0,27100,27569,27429,27240,1661,481,37.83272152237444,0.9791818403558513,0.05443915232938164
387,54680,11.362988471984863,73.79352569580078,9.20251750946045,47512,6529,639,0,27165,27515,27418,27262,1692,454,37.80884828091065,0.989640593759033,0.052153850582421085
388,54500,11.3893461227417,74.06011199951172,9.204363822937012,47306,6596,598,0,26957,27543,27350,27150,1650,431,37.644918689526,0.9997961948896588,0.048807515881514565
389,54480,11.349478721618652,74.5279769897461,9.077278137207031,47370,6550,560,0,26979,27501,27302,27178,1631,421,37.69584827131541,0.992823692620871,0.045706034939210965
390,54436,11.364312171936035,74.32879638671875,9.07411003112793,47352,6524,560,0,27089,27347,27391,27045,1644,445,37.68152432643714,0.9888827130776431,0.045706034939210965
391,54545,11.397937774658203,74.38555908203125,9.067778587341309,47372,6633,540,0,27040,27505,27345,27200,1608,429,37.69743982074633,1.0054045119319446,0.044073676548524864
392,54549,11.365267753601074,74.91560363769531,8.995867729187012,47465,6565,519,0,27016,27533,27319,27230,1525,416,37.77144686928406,0.9950973346650409,0.04235970023830445
393,54590,11.404253005981445,74.59276580810547,9.062787055969238,47463,6581,546,0,27129,27461,27383,27207,1532,446,37.76985531985314,0.9975225528454889,0.044563384065730696
394,54589,11.406547546386719,75.12179565429688,9.081671714782715,47587,6445,557,0,26995,27594,27455,27134,1462,450,37.86853138457012,0.9769081983116814,0.04546118118060805
395,54616,11.4104585647583,74.33163452148438,9.175613403320312,47682,6339,595,0,27102,27514,27493,27123,1421,463,37.94412998253877,0.9608411278662139,0.04856266212291165
396,54604,11.407925605773926,74.71491241455078,9.186487197875977,47697,6297,610,0,27061,27543,27445,27159,1354,466,37.956066603270656,0.954474930142538,0.04978693091592623
397,54494,11.397232055664062,74.76781463623047,9.218624114990234,47655,6217,622,0,26953,27541,27420,27074,1336,481,37.92264406522136,0.9423488392402984,0.050766345950337896
398,54467,11.397723197937012,74.46675872802734,9.252095222473145,47599,6206,662,0,26993,27474,27385,27082,1359,522,37.87808068115563,0.9406815017412404,0.05403106273171011
399,54540,11.389378547668457,75.0224838256836,9.327018737792969,47587,6254,699,0,27046,27494,27482,27058,1364,570,37.86853138457012,0.9479571562825843,0.057050925754479405
400,54448,11.400043487548828,74.365478515625,9.38176441192627,47442,6324,682,0,26931,27517,27430,27018,1399,553,37.753144050828496,0.958567485822044,0.055663421122396216
401,54305,11.328936576843262,74.8128890991211,9.28153133392334,47270,6377,658,0,26962,27343,27408,26897,1402,575,37.61627079976946,0.9666010210447777,0.053704591053572885
402,54516,11.333341598510742,74.46851348876953,9.346142768859863,47311,6521,684,0,27139,27377,27422,27094,1452,608,37.648897563103304,0.9884279846688091,0.05582665696146483
403,54501,11.30186939239502,74.01834106445312,9.353758811950684,47299,6510,692,0,27156,27345,27388,27113,1458,619,37.639348266517786,0.9867606471697511,0.05647960031773926
404,54400,11.284924507141113,74.74122619628906,9.427989959716797,47130,6544,726,0,27245,27155,27430,26970,1481,650,37.50486233960513,0.991914235803203,0.05925460958190565
405,54521,11.270894050598145,74.73343658447266,9.468347549438477,47130,6673,718,0,27215,27306,27540,26981,1473,641,37.50486233960513,1.0114675573830645,0.058601666225631205
406,54468,11.239543914794922,74.70820617675781,9.50084400177002,47076,6655,737,0,27153,27315,27463,27005,1514,663,37.46189050497033,1.0087391869300606,0.060152406696783005
407,54682,11.171658515930176,74.12846374511719,9.470592498779297,47252,6740,690,0,27221,27461,27668,27014,1512,619,37.60194685489119,1.0216231585136901,0.05631636447867066
408,54701,11.130369186401367,74.3527603149414,9.479033470153809,47192,6846,663,0,27211,27490,27628,27073,1500,593,37.554200371963624,1.0376902289591576,0.054112680651244416
409,54829,11.0653657913208,73.58911895751953,9.45605754852295,47329,6866,634,0,27251,27578,27905,26924,1512,568,37.66322150798157,1.0407217516847176,0.05174576098474956
410,54839,11.02426528930664,73.50605010986328,9.451934814453125,47253,6983,603,0,27184,27655,27961,26878,1562,541,37.60274262960665,1.058456159629243,0.049215605479186096
411,54984,10.975813865661621,72.54054260253906,9.44367504119873,47289,7108,587,0,27197,27787,28034,26950,1616,526,37.631390519363194,1.0774031766639924,0.04790971876663721
412,55034,10.918805122375488,72.15625,9.431922912597656,47262,7195,577,0,27208,27826,28015,27019,1667,505,37.60990460204579,1.090590300520178,0.047093539571294155
413,55001,10.854634284973145,72.56688690185547,9.401951789855957,47203,7247,551,0,27062,27939,28076,26925,1618,486,37.56295389383368,1.0984722596066339,0.04497147366340222
414,55147,10.837366104125977,72.06072998046875,9.454277992248535,47397,7156,594,0,27219,27928,28171,26976,1695,495,37.71733418863282,1.0846788312053364,0.04848104420337735
415,54895,10.809957504272461,72.90367889404297,9.429634094238281,47223,7130,542,0,27105,27790,28004,26891,1749,454,37.57886938814287,1.0807378516621085,0.044236912387593474
416,54874,10.799063682556152,73.17985534667969,9.47929573059082,47230,7098,546,0,26997,27877,27956,26918,1830,460,37.584439811151086,1.0758874153012126,0.044563384065730696
417,54866,10.786465644836426,73.33470153808594,9.531362533569336,47231,7100,535,0,27097,27769,27983,26883,1905,445,37.58523558586654,1.0761905675737684,0.04366558695085333
418,54874,10.775700569152832,73.4866714477539,9.559340476989746,47267,7097,510,0,26892,27982,28004,26870,1929,425,37.61388347562308,1.0757358391649345,0.0416251389624957
419,54720,10.769935607910156,73.23861694335938,9.646919250488281,47137,7065,518,0,26841,27879,27921,26799,2004,422,37.510432762613355,1.0708854028040387,0.042278082318770144
420,54781,10.775960922241211,72.90681457519531,9.709526062011719,47154,7116,511,0,26852,27929,27962,26819,2054,410,37.52396093277616,1.0786157857542165,0.04170675688203001
421,54660,10.790898323059082,73.61150360107422,9.814775466918945,47012,7128,520,0,26732,27928,27861,26799,2156,424,37.410960923180916,1.0804346993895524,0.042441318157838755
422,54702,10.768904685974121,74.34764099121094,9.823551177978516,47031,7151,520,0,26765,27937,27922,26780,2210,423,37.42608064277465,1.0839209505239462,0.042441318157838755
423,54597,10.728582382202148,73.03306579589844,9.84454345703125,46951,7125,521,0,26679,27918,27796,26801,2266,412,37.36241866553789,1.0799799709807185,0.042522936077373064
424,54457,10.708269119262695,72.21049499511719,9.893693923950195,46828,7100,529,0,26485,27972,27672,26785,2364,403,37.264538375536375,1.0761905675737684,0.0431758794336475
425,54543,10.719658851623535,71.74999237060547,9.963286399841309,46877,7160,506,0,26488,28055,27746,26797,2422,363,37.303531336593885,1.0852851357504483,0.04129866728435848
426,54259,10.761299133300781,72.38126373291016,10.1304931640625,46578,7140,541,0,26321,27938,27606,26653,2516,375,37.0655946966715,1.0822536130248883,0.044155294468059166
427,54146,10.7808837890625,72.51530456542969,10.158967018127441,46450,7154,542,0,26150,27996,27491,26655,2567,376,36.96373553309269,1.0843756789327803,0.044236912387593474
428,53970,10.804328918457031,71.76715850830078,10.16796588897705,46230,7217,523,0,26079,27891,27430,26540,2595,364,36.788665095691606,1.093924975518294,0.042686171916441674
429,53875,10.85602855682373,74.43399810791016,10.196623802185059,46038,7325,512,0,25877,27998,27220,26655,2632,351,36.635876350323386,1.1102951982363176,0.04178837480156431
430,53741,10.9679536819458,73.63214874267578,10.19263744354248,45832,7452,457,0,25849,27892,27144,26597,2695,319,36.471946758938735,1.129545367543623,0.03729938922717752
431,53715,11.0613374710083,73.40238189697266,10.224392890930176,45854,7406,455,0,25838,27877,27068,26647,2704,312,36.489453802678845,1.1225728652748352,0.03713615338810891
432,53657,11.163359642028809,72.13770294189453,10.234795570373535,45869,7307,481,0,25955,27702,27047,26610,2674,332,36.50139042341073,1.1075668277833135,0.039258219296000846
433,53582,11.261011123657227,71.64884948730469,10.204814910888672,45770,7323,489,0,25981,27601,27095,26487,2635,343,36.42260872658025,1.1099920459637616,0.03991116265227529
434,53680,11.37547492980957,72.30068969726562,10.185873985290527,45720,7462,498,0,25981,27699,27126,26554,2692,344,36.38281999080727,1.131061128906403,0.04064572392808404
435,53618,11.446091651916504,73.45217895507812,10.155211448669434,45596,7573,449,0,25903,27715,27223,26395,2647,287,36.2841439260903,1.1478860800332604,0.03664644587090308
436,53738,11.51475715637207,78.90983581542969,10.10757827758789,45758,7548,432,0,26002,27736,27213,26525,2629,255,36.41305942999473,1.1440966766263105,0.03525894123881989
437,53622,11.60741901397705,79.56526947021484,10.122824668884277,45712,7452,458,0,26073,27549,27179,26443,2662,276,36.3764537930836,1.129545367543623,0.037381007146711824
438,53516,11.641226768493652,79.6744613647461,10.090985298156738,45788,7256,472,0,26102,27414,27064,26452,2641,284,36.43693267145852,1.099836444833136,0.0385236580201921
439,53617,11.665472984313965,79.58519744873047,9.969858169555664,45973,7166,478,0,26112,27505,27200,26417,2641,279,36.58415099381852,1.0861945925681162,0.03901336553739793
440,53565,11.697422981262207,79.2140884399414,9.942386627197266,45931,7140,494,0,26166,27399,27202,26363,2630,269,36.550728455769224,1.0822536130248883,0.04031925224994682
441,53588,11.80494499206543,78.0051040649414,10.114975929260254,45811,7255,522,0,26254,27334,27297,26291,2611,296,36.45523548991409,1.0996848686968579,0.042604553996907366
442,53636,11.84518814086914,76.82798767089844,10.214375495910645,45948,7142,546,0,26233,27403,27261,26375,2487,319,36.56425662593203,1.0825567652974444,0.044563384065730696
443,53506,11.973445892333984,78.5604476928711,10.357381820678711,45757,7220,529,0,26225,27281,27354,26152,2529,310,36.412263655279276,1.094379703927128,0.0431758794336475
444,53704,12.049983024597168,78.70396423339844,10.439403533935547,45747,7417,540,0,26406,27298,27381,26323,2523,311,36.40430590812468,1.1242402027738931,0.044073676548524864
445,53789,12.033690452575684,77.04669952392578,10.335723876953125,45821,7477,491,0,26530,27259,27497,26292,2442,269,36.46319323706868,1.1333347709505728,0.0400743984913439
446,53625,12.06013298034668,75.6571273803711,10.314403533935547,45647,7519,459,0,26569,27056,27285,26340,2396,234,36.32472843657873,1.1397009686742487,0.03746262506624613
447,53805,12.066831588745117,74.50031280517578,10.311736106872559,45874,7500,431,0,26665,27140,27374,26431,2344,207,36.505369296988036,1.1368210220849668,0.03517732331928558
448,53776,12.087446212768555,72.29891967773438,10.321611404418945,45804,7541,431,0,26673,27103,27383,26393,2335,202,36.44966506690587,1.1430356436723645,0.03517732331928558
449,53962,12.051823616027832,80.49042510986328,10.320755958557129,46052,7472,434,4,26914,27048,27246,26716,2219,187,36.64701719633982,1.1325768902691828,0.0354221770778885
450,54075,12.051430702209473,79.8705062866211,10.33484935760498,46128,7454,493,0,26850,27225,27420,26655,2093,179,36.70749607471474,1.129848519816179,0.04023763433041251
451,54176,11.988868713378906,75.42652130126953,10.315732955932617,46330,7309,537,0,26831,27345,27498,26678,1975,179,36.86824256723755,1.1078699800558696,0.043828822789921944
452,54281,11.979486465454102,74.87737274169922,10.39494514465332,46442,7283,556,0,27075,27206,27625,26656,1937,181,36.957369335369016,1.1039290005126416,0.045379563261073744
453,54456,11.924240112304688,75.92695617675781,10.35245132446289,46612,7323,521,0,27173,27283,27755,26701,1878,171,37.092651036997125,1.1099920459637616,0.042522936077373064
454,54232,11.907509803771973,79.8314208984375,10.3895845413208,46431,7246,555,0,27100,27132,27719,26513,1797,187,36.94861581349896,1.0983206834703558,0.04529794534153944
455,54339,11.8036527633667,74.39214324951172,10.211079597473145,46570,7283,486,0,27243,27096,27725,26614,1741,164,37.05922849894783,1.1039290005126416,0.039666308893672377
456,54330,11.782748222351074,74.78086853027344,10.212677955627441,46472,7342,516,0,27234,27096,27885,26445,1761,176,36.9812425768328,1.1128719925530435,0.04211484647970153
457,54431,11.74500560760498,70.47921752929688,10.222922325134277,46462,7424,545,0,27318,27113,27811,26620,1794,167,36.97328482967821,1.1253012357278391,0.04448176614619639
458,54623,11.729609489440918,76.06883239746094,10.23939323425293,46715,7349,559,0,27549,27074,28031,26592,1813,155,37.174615832689454,1.1139330255069895,0.045624417019676664
459,54541,11.70361042022705,74.40573120117188,10.253249168395996,46631,7364,546,0,27527,27014,27919,26622,1766,154,37.10777075659086,1.1162066675511593,0.044563384065730696
460,54735,11.658035278320312,72.05144500732422,10.214505195617676,46798,7391,546,0,27652,27083,28045,26690,1684,154,37.24066513407259,1.1202992232306652,0.044563384065730696
461,54700,11.668595314025879,72.64273071289062,10.255284309387207,46766,7382,552,0,27592,27108,28070,26630,1697,155,37.215200343177884,1.1189350380041632,0.04505309158293652
462,54813,11.655879020690918,73.22386169433594,10.244128227233887,46934,7266,613,0,27646,27167,28192,26621,1688,161,37.34889049537508,1.1013522061959158,0.05003178467452915
463,54795,11.67821216583252,73.20970153808594,10.273795127868652,46951,7185,659,0,27650,27145,28045,26750,1688,181,37.36241866553789,1.0890745391573982,0.053786208973107194
464,54811,11.654815673828125,74.32671356201172,10.223684310913086,47082,7071,658,0,27712,27099,28036,26775,1675,185,37.46666515326308,1.0717948596217066,0.053704591053572885
465,54919,11.702983856201172,72.5672836303711,10.291230201721191,47150,7094,675,0,27703,27216,28114,26805,1705,205,37.52077783391432,1.0752811107561004,0.055092095685656074
466,54841,11.65022087097168,72.93095397949219,10.199195861816406,47207,6933,701,0,27626,27215,28085,26756,1683,216,37.56613699269552,1.0508773528153432,0.057214161593548016
467,54859,11.634472846984863,73.54290008544922,10.153447151184082,47309,6817,733,0,27632,27227,28123,26736,1695,219,37.647306013672384,1.0332945210070958,0.05982593501864578
468,54867,11.612093925476074,73.45763397216797,10.166855812072754,47275,6821,771,0,27731,27136,28046,26821,1732,231,37.62024967334676,1.0339008255522077,0.06292741596094939
469,55000,11.58651065826416,72.82430267333984,10.169885635375977,47417,6763,820,0,27775,27225,28221,26779,1732,236,37.733249682942,1.025109409648084,0.06692669401813034
470,54908,11.531662940979004,72.04058837890625,10.09735107421875,47340,6747,821,0,27741,27167,28080,26828,1757,218,37.67197502985162,1.0226841914676361,0.06700831193766466
471,54911,11.476712226867676,71.9124526977539,10.043063163757324,47436,6659,816,0,27597,27314,28063,26848,1773,229,37.74836940253574,1.0093454914751725,0.06660022233999312
472,55016,11.461366653442383,72.06148529052734,10.05748176574707,47529,6616,871,0,27581,27435,28132,26884,1782,246,37.82237645107347,1.0028277176152187,0.07108920791437992
473,54978,11.443892478942871,73.2242202758789,10.092695236206055,47481,6602,895,0,27666,27312,28037,26941,1761,257,37.784179264731414,1.0007056517073267,0.07304803798320324
474,55156,11.401545524597168,74.94520568847656,10.05131721496582,47770,6434,952,0,27652,27504,28185,26971,1690,276,38.0141581574992,0.9752408608126235,0.07770025939665864
475,54963,11.399619102478027,76.60137939453125,10.086517333984375,47620,6374,969,0,27631,27332,28102,26861,1649,273,37.89479195018028,0.9661462926359438,0.07908776402874183
476,55070,11.420061111450195,77.75294494628906,10.127886772155762,47680,6407,983,0,27683,27387,28117,26953,1589,292,37.94253843310785,0.9711483051331176,0.0802304149022221
477,54942,11.356963157653809,76.9301986694336,9.988794326782227,47698,6319,925,0,27575,27367,28051,26891,1545,284,37.95686237798612,0.9578096051406539,0.07549657556923241
478,55096,11.407267570495605,74.42607879638672,9.978705406188965,47809,6416,871,0,27719,27377,28054,27042,1572,262,38.04519337140212,0.9725124903596195,0.07108920791437992
479,55118,11.428374290466309,72.5046615600586,9.953864097595215,47847,6435,836,0,27625,27493,28114,27004,1535,263,38.07543281058958,0.9753924369489014,0.06823258073067923
480,55168,11.43159294128418,72.67524719238281,9.933067321777344,47869,6465,834,0,27605,27563,28038,27130,1528,268,38.092939854329686,0.9799397210372414,0.06806934489161062
481,55041,11.438508033752441,71.97933197021484,9.949994087219238,47634,6594,813,0,27650,27391,28048,26993,1483,272,37.90593279619671,0.9994930426171028,0.06635536858139021
482,54964,11.411086082458496,72.53276062011719,9.956679344177246,47503,6630,831,0,27610,27354,27928,27036,1401,281,37.80168630847152,1.0049497835231107,0.0678244911330077
483,55232,11.434890747070312,73.50098419189453,9.920333862304688,47684,6730,818,0,27683,27549,28167,27065,1298,263,37.94572153196969,1.0201073971509103,0.06676345817906174
484,55082,11.475958824157715,75.74115753173828,9.905479431152344,47487,6750,845,0,27574,27508,28013,27069,1219,269,37.788953913024166,1.02313891987647,0.06896714200648797
485,55158,11.496581077575684,76.31838989257812,9.867624282836914,47572,6729,857,0,27602,27556,28029,27129,1209,272,37.856594763838224,1.0199558210146322,0.06994655704089964
486,55134,11.517436027526855,72.46482849121094,9.813776969909668,47588,6691,855,0,27604,27530,28009,27125,1165,289,37.869327159285575,1.0141959278360684,0.06978332120183103
487,55167,11.534086227416992,78.500244140625,9.773944854736328,47687,6618,862,0,27689,27478,28038,27129,1184,295,37.948108856116065,1.0031308698877746,0.07035464663857116
488,55052,11.558188438415527,75.4146957397461,9.752619743347168,47627,6582,843,0,27646,27406,27978,27074,1214,299,37.90036237318849,0.9976741289817668,0.06880390616741937
489,55179,11.569570541381836,72.89973449707031,9.681217193603516,47787,6568,824,0,27677,27502,28118,27061,1207,299,38.02768632766201,0.9955520630738749,0.06725316569626756
490,55185,11.610603332519531,72.69544982910156,9.67501163482666,47739,6623,823,0,27584,27601,28212,26973,1210,298,37.98948914131996,1.0038887505691647,0.06717154777673326
491,55133,11.654496192932129,72.65411376953125,9.672577857971191,47679,6623,831,0,27561,27572,28065,27068,1219,290,37.941742658392386,1.0038887505691647,0.0678244911330077
492,55197,11.663104057312012,72.65483856201172,9.643889427185059,47753,6612,832,0,27565,27632,28016,27181,1208,301,38.00062998733639,1.0022214130701066,0.067906109052542
493,55195,11.714883804321289,73.01058197021484,9.712451934814453,47747,6573,875,0,27572,27623,28104,27091,1213,310,37.99585533904363,0.9963099437552648,0.07141567959251714
494,55167,11.734585762023926,73.073486328125,9.68858528137207,47740,6564,863,0,27534,27633,28111,27056,1216,308,37.990284916035414,0.9949457585287629,0.07043626455810548
495,55233,11.749279975891113,72.61316680908203,9.654821395874023,47752,6638,843,0,27683,27550,28085,27148,1216,298,37.99983421262093,1.0061623926133345,0.06880390616741937
496,55236,11.766083717346191,72.6354751586914,9.688542366027832,47741,6642,853,0,27640,27596,28137,27099,1191,297,37.99108069075088,1.0067686971584466,0.06962008536276242
497,55104,11.735515594482422,72.62027740478516,9.580605506896973,47651,6608,845,0,27515,27589,28042,27062,1188,318,37.91946096635952,1.0016151085249947,0.06896714200648797
498,55243,11.785977363586426,72.21724700927734,9.626415252685547,47713,6644,886,0,27726,27517,28122,27121,1193,332,37.96879899871801,1.0070718494310025,0.07231347670739449
499,55186,11.785726547241211,72.18821716308594,9.630128860473633,47667,6624,895,0,27534,27652,28022,27164,1182,331,37.932193361806874,1.0040403267054425,0.07304803798320324
500,55179,11.788642883300781,71.80228424072266,9.635459899902344,47635,6646,898,0,27504,27675,28057,27122,1205,328,37.90672857091217,1.0073750017035585,0.07329289174180616
501,55286,11.781561851501465,71.72492980957031,9.566067695617676,47712,6683,891,0,27637,27649,28090,27196,1172,325,37.96800322400255,1.0129833187458444,0.07272156630506602
