row_type,old_path,new_path,disposition,commit,detail,note
LITERAL,paper1/code/extract_claims.py,tests/test_result_consistency.py,REWRITE,2,L26|relpath_local|paper1/code/extract_claims.py,Run:  python paper1/code/extract_claims.py          # writes paper1/CLAIMS.md
LITERAL,paper1/code/extract_claims.py,tests/test_result_consistency.py,REWRITE,2,L26|relpath_local|paper1/CLAIMS.md,Run:  python paper1/code/extract_claims.py          # writes paper1/CLAIMS.md
LITERAL,paper1/code/extract_claims.py,tests/test_result_consistency.py,REWRITE,2,L27|relpath_local|paper1/code/extract_claims.py,python paper1/code/extract_claims.py --check   # exit 1 if CLAIMS.md is stale
LITERAL,paper1/code/extract_claims.py,tests/test_result_consistency.py,REWRITE,2,L36|relpath_local|paper/main.tex,"TEX = os.path.join(P1, 'paper/main.tex')"
LITERAL,paper1/code/extract_claims.py,tests/test_result_consistency.py,REWRITE,2,L145|relpath_local|paper/main.tex,"""Every number-bearing sentence in `paper/main.tex`, one row per claim. **Auto-generated by """
LITERAL,paper1/code/extract_claims.py,tests/test_result_consistency.py,REWRITE,2,L146|relpath_local|code/extract_claims.py,"""`code/extract_claims.py`** (ID + Claim + Exact value). Stable `ID` survives re-runs. The six """
LITERAL,paper1/code/extract_claims.py,tests/test_result_consistency.py,REWRITE,2,L189|relpath_local|paper/main.tex,"lines.append(f""\n_Total: {len(rows)} number-bearing claims from `paper/main.tex`. """
LITERAL,paper1/code/extract_claims.py,tests/test_result_consistency.py,REWRITE,2,L200|relpath_local|code/extract_claims.py,print('CLAIMS.md is STALE vs main.tex -- re-run: python code/extract_claims.py')
LITERAL,paper1/code/extract_claims.py,tests/test_result_consistency.py,RE-ANCHOR,2,L34|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/extract_claims.py,tests/test_result_consistency.py,RE-ANCHOR,2,L35|path_anchor|os.path.dirname,P1 = os.path.dirname(HERE)
LITERAL,paper1/code/gt_audit.py,projects/ca_tosg/evaluation/gt_audit.py,REWRITE,2,L12|relpath_local|results/gt_audit.csv,# Output: results/gt_audit.csv
LITERAL,paper1/code/gt_audit.py,projects/ca_tosg/evaluation/gt_audit.py,REWRITE,2,L16|relpath_local|peiyi_work/paper1/gs_rerun,"GS = os.path.join(REPO, 'peiyi_work/paper1/gs_rerun')"
LITERAL,paper1/code/gt_audit.py,projects/ca_tosg/evaluation/gt_audit.py,REWRITE,2,L68|relpath_local|results/gt_audit.csv,"df.to_csv(os.path.join(os.path.dirname(os.path.dirname(os.path.abspath(__file__))), 'results/gt_audit.csv'), index=False"
LITERAL,paper1/code/gt_audit.py,projects/ca_tosg/evaluation/gt_audit.py,REWRITE,2,L71|relpath_local|results/gt_audit.csv,"print(""[artifact] results/gt_audit.csv"")"
LITERAL,paper1/code/gt_audit.py,projects/ca_tosg/evaluation/gt_audit.py,RE-ANCHOR,2,L15|path_anchor|sys.path,"REPO = '/home/josh/cooperative_semantic_perception/OpenCOOD'; sys.path.insert(0, REPO)"
LITERAL,paper1/code/gt_audit.py,projects/ca_tosg/evaluation/gt_audit.py,RE-ANCHOR,2,L68|path_anchor|os.path.dirname,"df.to_csv(os.path.join(os.path.dirname(os.path.dirname(os.path.abspath(__file__))), 'results/gt_audit.csv'), index=False"
LITERAL,paper1/code/make_dataset.py,projects/ca_tosg/datasets/opv2v.py,REWRITE,2,L6|relpath_local|data/dataset_,Inputs  : data/dataset_{split}_v3.csv  (from recompute_canonical_f1.py -- carries the canonical
LITERAL,paper1/code/make_dataset.py,projects/ca_tosg/datasets/opv2v.py,REWRITE,2,L14|relpath_local|results/bler_sionna/bler_sionna.csv,"1. BLER SOURCE = Sionna frame-level table results/bler_sionna/bler_sionna.csv, reading the"
LITERAL,paper1/code/make_dataset.py,projects/ca_tosg/datasets/opv2v.py,REWRITE,2,L54|relpath_local|peiyi_work/paper1,"P1 = os.path.join(REPO, 'peiyi_work/paper1')"
LITERAL,paper1/code/make_dataset.py,projects/ca_tosg/datasets/opv2v.py,REWRITE,2,L56|relpath_local|results/bler_sionna/bler_sionna.csv,"BLER_CSV = os.path.join(P1, 'results/bler_sionna/bler_sionna.csv')  # frame-level, Es/N0"
LITERAL,paper1/code/p2_dataprep/anomaly_check.py,projects/ca_tosg/evaluation/anomaly_check.py,REWRITE,2,L5|relpath_local|results/p2_deploy/,"Reads results/p2_deploy/* + FROZEN_MANIFEST.json + the grids, tests every pre-registered sec-8"
LITERAL,paper1/code/p2_dataprep/anomaly_check.py,projects/ca_tosg/evaluation/anomaly_check.py,REWRITE,2,L6|relpath_local|results/p2_deploy/anomaly_report.txt,"expectation, writes results/p2_deploy/anomaly_report.txt, and -- per the binding handling rules --"
LITERAL,paper1/code/p2_dataprep/anomaly_check.py,projects/ca_tosg/evaluation/anomaly_check.py,REWRITE,2,L10|relpath_local|paper1/code/p2_dataprep/anomaly_check.py,Run:  /path/to/env/python paper1/code/p2_dataprep/anomaly_check.py
LITERAL,paper1/code/p2_dataprep/anomaly_check.py,projects/ca_tosg/evaluation/anomaly_check.py,REWRITE,2,L20|relpath_local|results/p2_deploy,"DEPLOY = os.path.join(P1, 'results/p2_deploy')"
LITERAL,paper1/code/p2_dataprep/anomaly_check.py,projects/ca_tosg/evaluation/anomaly_check.py,REWRITE,2,L21|relpath_local|results/p2_dataprep/FROZEN_MANIFEST.json,"MANIFEST = os.path.join(P1, 'results/p2_dataprep/FROZEN_MANIFEST.json')"
LITERAL,paper1/code/p2_dataprep/anomaly_check.py,projects/ca_tosg/evaluation/anomaly_check.py,REWRITE,2,L113|relpath_local|results/p2_deploy/anomaly_report.txt,'(see results/p2_deploy/anomaly_report.txt). Halted per handling rule 1.')
LITERAL,paper1/code/p2_dataprep/anomaly_check.py,projects/ca_tosg/evaluation/anomaly_check.py,RE-ANCHOR,2,L18|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/p2_dataprep/anomaly_check.py,projects/ca_tosg/evaluation/anomaly_check.py,RE-ANCHOR,2,L19|path_anchor|os.path.dirname,P1 = os.path.dirname(os.path.dirname(HERE))
LITERAL,paper1/code/p2_dataprep/check_leakage.py,tests/test_data_leakage.py,REWRITE,2,L24|relpath_local|data/p2/,"Data-dependent: the validate grid lives in data/p2/ (git-excluded). If absent, the gate FAILS with an"
LITERAL,paper1/code/p2_dataprep/check_leakage.py,tests/test_data_leakage.py,REWRITE,2,L42|relpath_local|peiyi_work/paper1/data,"DATA = os.path.join(OPENCOOD, 'peiyi_work/paper1/data')"
LITERAL,paper1/code/p2_dataprep/check_leakage.py,tests/test_data_leakage.py,REWRITE,2,L43|relpath_local|data/p2,"GRID = os.path.join(P1, 'data/p2')"
LITERAL,paper1/code/p2_dataprep/check_leakage.py,tests/test_data_leakage.py,REWRITE,2,L44|relpath_local|results/p2_dataprep,"PROV = os.path.join(P1, 'results/p2_dataprep')"
LITERAL,paper1/code/p2_dataprep/check_leakage.py,tests/test_data_leakage.py,REWRITE,2,L50|relpath_local|results/bler_sionna/bler_sionna.csv,"BLER_CSV = os.path.join(P1, 'results/bler_sionna/bler_sionna.csv')"
LITERAL,paper1/code/p2_dataprep/check_leakage.py,tests/test_data_leakage.py,REWRITE,2,L179|relpath_escaping_repo|../OpenCOOD/,"fp = os.path.join(P1, meta['file'])                       # check 10: cue relpath (../OpenCOOD/..) resolves"
LITERAL,paper1/code/p2_dataprep/check_leakage.py,tests/test_data_leakage.py,REWRITE,2,L316|relpath_local|results/p2_dataprep/,raise Fail(f'test/Culver tuning artifact present in results/p2_dataprep/: {fn}')
LITERAL,paper1/code/p2_dataprep/check_leakage.py,tests/test_data_leakage.py,RE-ANCHOR,2,L36|path_anchor|sys.path,"sys.path.insert(0, os.path.dirname(os.path.abspath(__file__)))"
LITERAL,paper1/code/p2_dataprep/check_leakage.py,tests/test_data_leakage.py,REWRITE,2,L37|local_import|_scene_map,"from _scene_map import scene_labels, _scene_frame_counts  # noqa: E402"
LITERAL,paper1/code/p2_dataprep/check_leakage.py,tests/test_data_leakage.py,RE-ANCHOR,2,L39|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/p2_dataprep/check_leakage.py,tests/test_data_leakage.py,RE-ANCHOR,2,L40|path_anchor|os.path.dirname,P1 = os.path.dirname(os.path.dirname(HERE))
LITERAL,paper1/code/p2_dataprep/check_leakage.py,tests/test_data_leakage.py,RE-ANCHOR,2,L41|path_anchor|os.path.dirname,"OPENCOOD = os.path.join(os.path.dirname(os.path.dirname(P1)), 'OpenCOOD')"
LITERAL,paper1/code/p2_dataprep/eval_p2_ap.py,projects/ca_tosg/evaluation/end_to_end_ap.py + tools/evaluate_ap.py,REWRITE,2,L39|relpath_local|results/p2_deploy/,Outputs (results/p2_deploy/):
LITERAL,paper1/code/p2_dataprep/eval_p2_ap.py,projects/ca_tosg/evaluation/end_to_end_ap.py + tools/evaluate_ap.py,REWRITE,2,L44|relpath_local|paper1/code/p2_dataprep/eval_p2_ap.py,Run:  /path/to/env/python paper1/code/p2_dataprep/eval_p2_ap.py
LITERAL,paper1/code/p2_dataprep/eval_p2_ap.py,projects/ca_tosg/evaluation/end_to_end_ap.py + tools/evaluate_ap.py,REWRITE,2,L61|relpath_local|peiyi_work/paper1/gs_rerun,"GS = os.path.join(OPENCOOD, 'peiyi_work/paper1/gs_rerun')   # ego/late/comp_{split}.npz caches"
LITERAL,paper1/code/p2_dataprep/eval_p2_ap.py,projects/ca_tosg/evaluation/end_to_end_ap.py + tools/evaluate_ap.py,REWRITE,2,L196|relpath_local|results/p2_dataprep/FROZEN_MANIFEST.json,"f.write(f'manifest: results/p2_dataprep/FROZEN_MANIFEST.json (schema {man[""schema""]}, freeze {man[""freeze_timestamp""]})\"
LITERAL,paper1/code/p2_dataprep/eval_p2_ap.py,projects/ca_tosg/evaluation/end_to_end_ap.py + tools/evaluate_ap.py,REWRITE,2,L212|relpath_local|results/p2_deploy/true_e2e_ap.csv,"print('\nwrote results/p2_deploy/true_e2e_ap.csv + PROVENANCE_ap.txt', flush=True)"
LITERAL,paper1/code/p2_dataprep/eval_p2_ap.py,projects/ca_tosg/evaluation/end_to_end_ap.py + tools/evaluate_ap.py,RE-ANCHOR,2,L54|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/p2_dataprep/eval_p2_ap.py,projects/ca_tosg/evaluation/end_to_end_ap.py + tools/evaluate_ap.py,RE-ANCHOR,2,L55|path_anchor|sys.path,"sys.path.insert(0, HERE)"
LITERAL,paper1/code/p2_dataprep/eval_p2_ap.py,projects/ca_tosg/evaluation/end_to_end_ap.py + tools/evaluate_ap.py,REWRITE,2,L56|local_import|eval_p2_deploy,import eval_p2_deploy as D  # bit-identical selector + CSI machinery (single source)
LITERAL,paper1/code/p2_dataprep/eval_p2_ap.py,projects/ca_tosg/evaluation/end_to_end_ap.py + tools/evaluate_ap.py,RE-ANCHOR,2,L60|path_anchor|sys.path,"sys.path.insert(0, OPENCOOD)                                # for `import opencood.utils.eval_utils`"
LITERAL,paper1/code/p2_dataprep/eval_p2_deploy.py,projects/ca_tosg/evaluation/deployment.py + tools/evaluate_selector.py,REWRITE,2,L16|relpath_local|results/p2_deploy/,"Outputs (results/p2_deploy/, all raw + PROVENANCE):"
LITERAL,paper1/code/p2_dataprep/eval_p2_deploy.py,projects/ca_tosg/evaluation/deployment.py + tools/evaluate_selector.py,REWRITE,2,L26|relpath_local|paper1/code/p2_dataprep/eval_p2_deploy.py,Run:  /path/to/env/python paper1/code/p2_dataprep/eval_p2_deploy.py
LITERAL,paper1/code/p2_dataprep/eval_p2_deploy.py,projects/ca_tosg/evaluation/deployment.py + tools/evaluate_selector.py,REWRITE,2,L39|relpath_local|peiyi_work/paper1/data,"DATA = os.path.join(OPENCOOD, 'peiyi_work/paper1/data')"
LITERAL,paper1/code/p2_dataprep/eval_p2_deploy.py,projects/ca_tosg/evaluation/deployment.py + tools/evaluate_selector.py,REWRITE,2,L40|relpath_local|results/p2_dataprep/FROZEN_MANIFEST.json,"MANIFEST = os.path.join(P1, 'results/p2_dataprep/FROZEN_MANIFEST.json')"
LITERAL,paper1/code/p2_dataprep/eval_p2_deploy.py,projects/ca_tosg/evaluation/deployment.py + tools/evaluate_selector.py,REWRITE,2,L41|relpath_local|results/bler_sionna/bler_sionna.csv,"BLER_CSV = os.path.join(P1, 'results/bler_sionna/bler_sionna.csv')"
LITERAL,paper1/code/p2_dataprep/eval_p2_deploy.py,projects/ca_tosg/evaluation/deployment.py + tools/evaluate_selector.py,REWRITE,2,L42|relpath_local|data/p2,"GRID_DIR = os.path.join(P1, 'data/p2')"
LITERAL,paper1/code/p2_dataprep/eval_p2_deploy.py,projects/ca_tosg/evaluation/deployment.py + tools/evaluate_selector.py,REWRITE,2,L43|relpath_local|results/p2_deploy,"OUT = os.path.join(P1, 'results/p2_deploy')"
LITERAL,paper1/code/p2_dataprep/eval_p2_deploy.py,projects/ca_tosg/evaluation/deployment.py + tools/evaluate_selector.py,REWRITE,2,L245|relpath_local|results/p2_dataprep/FROZEN_MANIFEST.json,"f.write(f'manifest: results/p2_dataprep/FROZEN_MANIFEST.json (schema {man[""schema""]}, '"
LITERAL,paper1/code/p2_dataprep/eval_p2_deploy.py,projects/ca_tosg/evaluation/deployment.py + tools/evaluate_selector.py,REWRITE,2,L257|relpath_local|results/p2_deploy/,"print('\nwrote results/p2_deploy/{replay_*,replay_summary,headline_action_dist,perclass_ELF,'"
LITERAL,paper1/code/p2_dataprep/eval_p2_deploy.py,projects/ca_tosg/evaluation/deployment.py + tools/evaluate_selector.py,RE-ANCHOR,2,L36|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/p2_dataprep/eval_p2_deploy.py,projects/ca_tosg/evaluation/deployment.py + tools/evaluate_selector.py,RE-ANCHOR,2,L37|path_anchor|os.path.dirname,P1 = os.path.dirname(os.path.dirname(HERE))
LITERAL,paper1/code/p2_dataprep/eval_p2_deploy.py,projects/ca_tosg/evaluation/deployment.py + tools/evaluate_selector.py,RE-ANCHOR,2,L38|path_anchor|os.path.dirname,"OPENCOOD = os.path.join(os.path.dirname(os.path.dirname(P1)), 'OpenCOOD')"
LITERAL,paper1/code/p2_dataprep/eval_p3_sensitivity.py,projects/ca_tosg/evaluation/sensitivity.py + tools/run_sensitivity.py,REWRITE,2,L23|relpath_local|results/bler_sionna/bler_sionna_rician.csv,"5. Rician (if table)  : K in {0,3,10} from results/bler_sionna/bler_sionna_rician.csv; selector fed"
LITERAL,paper1/code/p2_dataprep/eval_p3_sensitivity.py,projects/ca_tosg/evaluation/sensitivity.py + tools/run_sensitivity.py,REWRITE,2,L26|relpath_local|results/p3_sensitivity/,Outputs (results/p3_sensitivity/): item{1..5}_*.csv + p3_baseline_sanity.csv + PROVENANCE_p3.txt.
LITERAL,paper1/code/p2_dataprep/eval_p3_sensitivity.py,projects/ca_tosg/evaluation/sensitivity.py + tools/run_sensitivity.py,REWRITE,2,L27|relpath_local|paper1/code/p2_dataprep/eval_p3_sensitivity.py,Run:  /path/to/env/python paper1/code/p2_dataprep/eval_p3_sensitivity.py
LITERAL,paper1/code/p2_dataprep/eval_p3_sensitivity.py,projects/ca_tosg/evaluation/sensitivity.py + tools/run_sensitivity.py,REWRITE,2,L41|relpath_local|results/p3_sensitivity,"OUT = os.path.join(P1, 'results/p3_sensitivity')"
LITERAL,paper1/code/p2_dataprep/eval_p3_sensitivity.py,projects/ca_tosg/evaluation/sensitivity.py + tools/run_sensitivity.py,REWRITE,2,L42|relpath_local|results/bler_sionna/bler_sionna_rician.csv,"RICIAN_TBL = os.path.join(P1, 'results/bler_sionna/bler_sionna_rician.csv')"
LITERAL,paper1/code/p2_dataprep/eval_p3_sensitivity.py,projects/ca_tosg/evaluation/sensitivity.py + tools/run_sensitivity.py,REWRITE,2,L209|relpath_local|results/p2_dataprep/FROZEN_MANIFEST.json,"f.write(f'manifest: results/p2_dataprep/FROZEN_MANIFEST.json ({man[""schema""]}, freeze {man[""freeze_timestamp""]})\n')"
LITERAL,paper1/code/p2_dataprep/eval_p3_sensitivity.py,projects/ca_tosg/evaluation/sensitivity.py + tools/run_sensitivity.py,REWRITE,2,L221|relpath_local|results/p3_sensitivity/,"print(f'wrote results/p3_sensitivity/ item1-4 + sanity{""+item5"" if rician_done else "" (item5 skipped)""} + PROVENANCE_p3."
LITERAL,paper1/code/p2_dataprep/eval_p3_sensitivity.py,projects/ca_tosg/evaluation/sensitivity.py + tools/run_sensitivity.py,RE-ANCHOR,2,L36|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/p2_dataprep/eval_p3_sensitivity.py,projects/ca_tosg/evaluation/sensitivity.py + tools/run_sensitivity.py,RE-ANCHOR,2,L37|path_anchor|sys.path,"sys.path.insert(0, HERE)"
LITERAL,paper1/code/p2_dataprep/eval_p3_sensitivity.py,projects/ca_tosg/evaluation/sensitivity.py + tools/run_sensitivity.py,REWRITE,2,L38|local_import|eval_p2_deploy,import eval_p2_deploy as D
LITERAL,paper1/code/p2_dataprep/eval_p3c_rician_bracket.py,projects/ca_tosg/evaluation/rician_bracket.py,REWRITE,2,L8|relpath_local|results/bler_sionna/bler_sionna_rician.csv,"the TRUE Rician frame-BLER (results/bler_sionna/bler_sionna_rician.csv, K in {0,3,10}). This is the"
LITERAL,paper1/code/p2_dataprep/eval_p3c_rician_bracket.py,projects/ca_tosg/evaluation/rician_bracket.py,REWRITE,2,L13|relpath_local|results/p3_sensitivity/,Outputs (results/p3_sensitivity/):
LITERAL,paper1/code/p2_dataprep/eval_p3c_rician_bracket.py,projects/ca_tosg/evaluation/rician_bracket.py,REWRITE,2,L19|relpath_local|paper1/code/p2_dataprep/eval_p3c_rician_bracket.py,Run:  /path/to/env/python paper1/code/p2_dataprep/eval_p3c_rician_bracket.py
LITERAL,paper1/code/p2_dataprep/eval_p3c_rician_bracket.py,projects/ca_tosg/evaluation/rician_bracket.py,REWRITE,2,L32|relpath_local|results/p3_sensitivity,"OUT = os.path.join(P1, 'results/p3_sensitivity')"
LITERAL,paper1/code/p2_dataprep/eval_p3c_rician_bracket.py,projects/ca_tosg/evaluation/rician_bracket.py,REWRITE,2,L33|relpath_local|results/bler_sionna/bler_sionna_rician.csv,"RICIAN_TBL = os.path.join(P1, 'results/bler_sionna/bler_sionna_rician.csv')"
LITERAL,paper1/code/p2_dataprep/eval_p3c_rician_bracket.py,projects/ca_tosg/evaluation/rician_bracket.py,REWRITE,2,L123|relpath_local|results/p3_sensitivity/,"print('wrote results/p3_sensitivity/{item5c_rician_rayleigh0.csv, item5c_rician_by_snr.csv} + PROVENANCE note')"
LITERAL,paper1/code/p2_dataprep/eval_p3c_rician_bracket.py,projects/ca_tosg/evaluation/rician_bracket.py,RE-ANCHOR,2,L27|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/p2_dataprep/eval_p3c_rician_bracket.py,projects/ca_tosg/evaluation/rician_bracket.py,RE-ANCHOR,2,L28|path_anchor|sys.path,"sys.path.insert(0, HERE)"
LITERAL,paper1/code/p2_dataprep/eval_p3c_rician_bracket.py,projects/ca_tosg/evaluation/rician_bracket.py,REWRITE,2,L29|local_import|eval_p2_deploy,import eval_p2_deploy as D
LITERAL,paper1/code/p2_dataprep/eval_p4a_deploy.py,baselines/contextual_bandit/evaluate.py,REWRITE,2,L11|relpath_local|results/p4a/,Outputs (results/p4a/): p4a_replay_{split}_B0XX.csv (200 rows) + p4a_summary.csv + PROVENANCE_p4a.txt.
LITERAL,paper1/code/p2_dataprep/eval_p4a_deploy.py,baselines/contextual_bandit/evaluate.py,REWRITE,2,L12|relpath_local|paper1/code/p2_dataprep/eval_p4a_deploy.py,Run:  /path/to/env/python paper1/code/p2_dataprep/eval_p4a_deploy.py
LITERAL,paper1/code/p2_dataprep/eval_p4a_deploy.py,baselines/contextual_bandit/evaluate.py,REWRITE,2,L29|relpath_local|results/p4a,"OUT = os.path.join(P1, 'results/p4a')"
LITERAL,paper1/code/p2_dataprep/eval_p4a_deploy.py,baselines/contextual_bandit/evaluate.py,REWRITE,2,L126|relpath_local|results/p4a/P4A_MANIFEST.json,"f.write(f'P4A manifest: results/p4a/P4A_MANIFEST.json ({p4man[""schema""]}, algo {p4man[""algorithm""]}, '"
LITERAL,paper1/code/p2_dataprep/eval_p4a_deploy.py,baselines/contextual_bandit/evaluate.py,REWRITE,2,L134|relpath_local|results/p4a/,"print('wrote results/p4a/{p4a_replay_*, p4a_summary.csv, PROVENANCE_p4a.txt}')"
LITERAL,paper1/code/p2_dataprep/eval_p4a_deploy.py,baselines/contextual_bandit/evaluate.py,RE-ANCHOR,2,L23|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/p2_dataprep/eval_p4a_deploy.py,baselines/contextual_bandit/evaluate.py,RE-ANCHOR,2,L24|path_anchor|sys.path,"sys.path.insert(0, HERE)"
LITERAL,paper1/code/p2_dataprep/eval_p4a_deploy.py,baselines/contextual_bandit/evaluate.py,REWRITE,2,L25|local_import|eval_p2_deploy,import eval_p2_deploy as D
LITERAL,paper1/code/p2_dataprep/eval_p4a_deploy.py,baselines/contextual_bandit/evaluate.py,REWRITE,2,L26|local_import|train_p4a_bandit,import train_p4a_bandit as T
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,REWRITE,2,L21|relpath_local|data/p2/p2_grid_,4. Write data/p2/p2_grid_{split}.csv (git-excluded) + results/p2_dataprep/PROVENANCE_grid[_split].txt.
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,REWRITE,2,L21|relpath_local|results/p2_dataprep/PROVENANCE_grid,4. Write data/p2/p2_grid_{split}.csv (git-excluded) + results/p2_dataprep/PROVENANCE_grid[_split].txt.
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,REWRITE,2,L30|relpath_local|paper1/code/p2_dataprep/expand_grid_clean.py,Run:  /path/to/env/python paper1/code/p2_dataprep/expand_grid_clean.py
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,REWRITE,2,L46|relpath_local|peiyi_work/paper1/data,"DATA = os.path.join(OPENCOOD, 'peiyi_work/paper1/data')           # clean per-frame caches (v3)"
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,REWRITE,2,L47|relpath_local|results/bler_sionna/bler_sionna.csv,"BLER_CSV = os.path.join(P1, 'results/bler_sionna/bler_sionna.csv')  # frame-level, Es/N0"
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,REWRITE,2,L48|relpath_local|data/p2,"OUT_DATA = os.path.join(P1, 'data/p2')                            # git-excluded artifacts"
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,REWRITE,2,L49|relpath_local|results/p2_dataprep,"OUT_PROV = os.path.join(P1, 'results/p2_dataprep')               # tracked provenance"
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,REWRITE,2,L156|relpath_local|data/p2/,"f.write(""Grid artifacts are git-excluded (data/p2/); regenerate with expand_grid_clean.py.\n"")"
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,RE-ANCHOR,2,L40|path_anchor|sys.path,"sys.path.insert(0, os.path.dirname(os.path.abspath(__file__)))"
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,REWRITE,2,L41|local_import|_scene_map,from _scene_map import scene_labels  # noqa: E402
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,RE-ANCHOR,2,L43|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,RE-ANCHOR,2,L44|path_anchor|os.path.dirname,P1 = os.path.dirname(os.path.dirname(HERE))                       # paper1
LITERAL,paper1/code/p2_dataprep/expand_grid_clean.py,projects/ca_tosg/datasets/grid_builder.py,RE-ANCHOR,2,L45|path_anchor|os.path.dirname,"OPENCOOD = os.path.join(os.path.dirname(os.path.dirname(P1)), 'OpenCOOD')"
LITERAL,paper1/code/p2_dataprep/export_scene_manifest.py,projects/ca_tosg/datasets/scene_split.py,REWRITE,2,L19|relpath_local|paper1/code/p2_dataprep/export_scene_manifest.py,Run:  python paper1/code/p2_dataprep/export_scene_manifest.py [--split validate|test|culver]
LITERAL,paper1/code/p2_dataprep/export_scene_manifest.py,projects/ca_tosg/datasets/scene_split.py,REWRITE,2,L30|relpath_local|results/p2_dataprep,"OUT_PROV = os.path.join(P1, 'results/p2_dataprep')"
LITERAL,paper1/code/p2_dataprep/export_scene_manifest.py,projects/ca_tosg/datasets/scene_split.py,RE-ANCHOR,2,L26|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/p2_dataprep/export_scene_manifest.py,projects/ca_tosg/datasets/scene_split.py,RE-ANCHOR,2,L27|path_anchor|os.path.dirname,P1 = os.path.dirname(os.path.dirname(HERE))
LITERAL,paper1/code/p2_dataprep/export_scene_manifest.py,projects/ca_tosg/datasets/scene_split.py,RE-ANCHOR,2,L28|path_anchor|os.path.dirname,"OPENCOOD = os.path.join(os.path.dirname(os.path.dirname(P1)), 'OpenCOOD')"
LITERAL,paper1/code/p2_dataprep/make_r10_report.py,projects/ca_tosg/evaluation/report.py,REWRITE,2,L4|relpath_local|results/p2_deploy/r10c_missed_e_cost.csv,results/p2_deploy/r10c_missed_e_cost.csv (+ r10c_vs_oracle_account.csv) -- NO hand-written numbers.
LITERAL,paper1/code/p2_dataprep/make_r10_report.py,projects/ca_tosg/evaluation/report.py,REWRITE,2,L10|relpath_local|results/p2_deploy/R10_REPORT.md,results/p2_deploy/R10_REPORT.md and PROVENANCE_r10c.txt. Run after r10c_diagnostic.py.
LITERAL,paper1/code/p2_dataprep/make_r10_report.py,projects/ca_tosg/evaluation/report.py,REWRITE,2,L12|relpath_local|paper1/code/p2_dataprep/make_r10_report.py,Run:  /path/to/env/python paper1/code/p2_dataprep/make_r10_report.py
LITERAL,paper1/code/p2_dataprep/make_r10_report.py,projects/ca_tosg/evaluation/report.py,REWRITE,2,L21|relpath_local|results/p2_deploy,"OUT = os.path.join(P1, 'results/p2_deploy')"
LITERAL,paper1/code/p2_dataprep/make_r10_report.py,projects/ca_tosg/evaluation/report.py,REWRITE,2,L24|relpath_local|results/p2_dataprep/FROZEN_MANIFEST.json,"MANIFEST = os.path.join(P1, 'results/p2_dataprep/FROZEN_MANIFEST.json')"
LITERAL,paper1/code/p2_dataprep/make_r10_report.py,projects/ca_tosg/evaluation/report.py,REWRITE,2,L74|relpath_local|code/p2_dataprep/make_r10_report.py,'_Every number is recomputed by `code/p2_dataprep/make_r10_report.py` from '
LITERAL,paper1/code/p2_dataprep/make_r10_report.py,projects/ca_tosg/evaluation/report.py,RE-ANCHOR,2,L19|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/p2_dataprep/make_r10_report.py,projects/ca_tosg/evaluation/report.py,RE-ANCHOR,2,L20|path_anchor|os.path.dirname,P1 = os.path.dirname(os.path.dirname(HERE))
