frame,ego_id,ego_detected_box_count,has_collaborator,ego_origin_lidar_shape_0,ego_origin_lidar_shape_1,ego_pcd_num_points,ego_pcd_mean_range,ego_pcd_max_range,ego_pcd_std_range,ego_pcd_near_20m,ego_pcd_mid_20_50m,ego_pcd_far_50_80m,ego_pcd_very_far_80m,ego_pcd_front_points,ego_pcd_back_points,ego_pcd_left_points,ego_pcd_right_points,ego_pcd_front_far_30m,ego_pcd_front_far_50m,ego_pcd_density_0_20,ego_pcd_density_20_50,ego_pcd_density_50_80
1065,2314,12,1,56044,4,56044,10.868827819824219,119.41593170166016,8.866720199584961,50315,5305,349,75,27707,28337,27945,28099,881,134,40.03940480834357,0.8041114029547665,0.028484653917472548
1066,2314,13,1,56094,4,56094,10.897124290466309,119.95056915283203,8.863079071044922,50334,5339,343,78,27764,28330,28025,28069,886,134,40.054524527937296,0.8092649915882183,0.02799494640026672
1067,2314,14,1,56056,4,56056,10.876570701599121,119.41918182373047,8.761605262756348,50347,5297,343,69,27814,28242,28015,28041,870,132,40.06486959923827,0.8028987938645425,0.02799494640026672
1068,2314,13,1,56182,4,56182,10.889663696289062,119.39454650878906,8.75170612335205,50471,5293,354,64,27773,28409,28149,28033,901,135,40.16354566395525,0.8022924893194305,0.028892743515144075
1069,2314,13,1,56112,4,56112,10.91966438293457,119.96722412109375,8.83473014831543,50373,5313,352,74,27763,28349,28016,28096,918,142,40.08555974184022,0.8053240120449905,0.028729507676075464
1070,2314,13,1,56058,4,56058,10.900022506713867,119.38844299316406,8.780689239501953,50352,5293,345,68,27729,28329,27964,28094,935,136,40.06884847281557,0.8022924893194305,0.02815818223933533
1071,2314,13,1,56010,4,56010,10.889872550964355,119.43045043945312,8.784987449645996,50321,5265,356,68,27691,28319,28001,28009,913,139,40.04417945663633,0.7980483575036467,0.029055979354212686
1072,2314,12,1,56150,4,56150,10.887077331542969,119.39795684814453,8.802889823913574,50455,5268,358,69,27787,28363,28082,28068,948,138,40.150813268507896,0.7985030859124806,0.029219215193281297
1073,2314,12,1,55891,4,55891,10.85124683380127,119.98464965820312,8.757952690124512,50243,5240,339,69,27721,28170,27918,27973,935,131,39.982109028830486,0.7942589540966968,0.027668474722129497
1074,2314,12,1,56026,4,56026,10.8356294631958,119.94207000732422,8.807760238647461,50397,5213,352,64,27799,28227,27998,28028,959,140,40.104658335011244,0.7901663984171909,0.028729507676075464
1075,2314,15,1,56125,4,56125,10.819462776184082,119.95182800292969,8.822898864746094,50475,5235,351,64,27824,28301,28104,28021,971,145,40.16672876281709,0.7935010734153067,0.02864788975654116
1076,2314,14,1,56071,4,56071,10.768593788146973,120.01109313964844,8.834494590759277,50439,5216,347,69,27735,28336,28059,28012,908,140,40.138080873060545,0.7906211268260249,0.028321418078403937
1077,2314,13,1,56108,4,56108,10.729398727416992,119.9761962890625,8.894891738891602,50382,5312,343,71,27780,28328,28104,28004,925,142,40.09272171427936,0.8051724359087125,0.02799494640026672
1078,2314,11,1,56069,4,56069,10.681154251098633,119.94291687011719,8.888609886169434,50310,5348,346,65,27862,28207,28041,28028,918,139,40.03542593476627,0.8106291768147202,0.02823980015886963
1079,2314,12,1,56157,4,56157,10.675661087036133,119.96294403076172,9.009015083312988,50292,5446,353,66,27790,28367,28103,28054,907,144,40.021101989888,0.8254836381699638,0.02881112559560977
1080,2314,14,1,55923,4,55923,10.607667922973633,119.94681549072266,8.975184440612793,50088,5439,332,64,27695,28228,27939,27984,892,136,39.858763947934264,0.8244226052160178,0.02709714928538936
1081,2314,14,1,55988,4,55988,10.583687782287598,119.96430969238281,9.01913833618164,50099,5487,333,69,27695,28293,28055,27933,884,129,39.86751746980432,0.8316982597573617,0.027178767204923664
1082,2314,13,1,56123,4,56123,10.60050106048584,119.93113708496094,9.007657051086426,50217,5505,326,75,27733,28390,28122,28001,866,130,39.96141888622854,0.8344266302103656,0.026607441768183526
1083,2314,14,1,55910,4,55910,10.641060829162598,119.95662689208984,8.994641304016113,50019,5489,322,80,27620,28290,27955,27955,868,124,39.803855492567564,0.8320014120299176,0.026280970090046304
1084,2314,16,1,56051,4,56051,10.711247444152832,119.93510437011719,8.969779014587402,50090,5544,343,74,27786,28265,28005,28046,874,132,39.860355497365184,0.8403380995252074,0.02799494640026672
1085,2314,15,1,56039,4,56039,10.73961067199707,119.9505615234375,8.884008407592773,50127,5505,333,74,27699,28340,28061,27978,873,132,39.88979916183719,0.8344266302103656,0.027178767204923664
1086,2314,16,1,56029,4,56029,10.80170726776123,119.95064544677734,8.884772300720215,50121,5495,335,78,27677,28352,27995,28034,878,141,39.88502451354443,0.8329108688475856,0.027342003043992275
1087,2314,12,1,55893,4,55893,10.847830772399902,119.93579864501953,8.882495880126953,49959,5516,335,83,27633,28260,28026,27867,874,138,39.75610900963999,0.8360939677094236,0.027342003043992275
1088,2314,14,1,56126,4,56126,10.864213943481445,119.96146392822266,8.82477855682373,50267,5441,346,72,27782,28344,28039,28087,889,137,40.001207622001516,0.8247257574885739,0.02823980015886963
1089,2314,16,1,56050,4,56050,10.860309600830078,119.39741516113281,8.764309883117676,50308,5334,334,74,27702,28348,28023,28027,868,136,40.03383438533535,0.8085071109068284,0.02726038512445797
1090,2314,12,1,56075,4,56075,10.900513648986816,119.97415161132812,8.762540817260742,50330,5348,328,69,27757,28318,28049,28026,890,137,40.051341429075464,0.8106291768147202,0.026770677607252137
1091,2314,12,1,56053,4,56053,10.896346092224121,119.95333099365234,8.734050750732422,50407,5236,346,64,27690,28363,28078,27975,878,139,40.11261608216584,0.7936526495515848,0.02823980015886963
1092,2314,14,1,55902,4,55902,10.889725685119629,119.9568099975586,8.707356452941895,50319,5181,334,68,27654,28248,27983,27919,862,133,40.04258790720541,0.7853159620562951,0.02726038512445797
1093,2314,14,1,55972,4,55972,10.909660339355469,119.95410919189453,8.747993469238281,50386,5172,346,68,27653,28319,27995,27977,887,139,40.09590481314119,0.7839517768297931,0.02823980015886963
1094,2314,13,1,56050,4,56050,10.924225807189941,119.95342254638672,8.798415184020996,50461,5169,344,76,27733,28317,28028,28022,887,134,40.155587916800656,0.7834970484209591,0.028076564319801024
1095,2314,12,1,56007,4,56007,10.905007362365723,119.38642883300781,8.757011413574219,50456,5128,349,74,27702,28305,28008,27999,880,144,40.15160904322335,0.7772824268335613,0.028484653917472548
1096,2314,14,1,55994,4,55994,10.908758163452148,119.93122863769531,8.776583671569824,50421,5155,338,80,27734,28260,27954,28040,887,146,40.123756928182274,0.7813749825130671,0.02758685680259519
1097,2314,12,1,56080,4,56080,10.901628494262695,119.92339324951172,8.72079086303711,50501,5162,346,71,27826,28254,28097,27983,892,144,40.18741890541903,0.7824360154670131,0.02823980015886963
1098,2314,13,1,56074,4,56074,10.884289741516113,119.42089080810547,8.693838119506836,50526,5149,322,77,27767,28307,27999,28075,888,145,40.207313273305516,0.7804655256953992,0.026280970090046304
1099,2314,12,1,56162,4,56162,10.904054641723633,119.98260498046875,8.738640785217285,50584,5157,349,72,27788,28374,28093,28069,910,161,40.25346820680217,0.7816781347856231,0.028484653917472548
1100,2314,13,1,56064,4,56064,10.907491683959961,119.951416015625,8.74614429473877,50454,5192,347,71,27722,28342,27994,28070,929,166,40.15001749379243,0.786983299555353,0.028321418078403937
1101,2314,12,1,56006,4,56006,10.872414588928223,119.96798706054688,8.701183319091797,50407,5197,331,71,27688,28318,28010,27996,934,155,40.11261608216584,0.787741180236743,0.027015531365855053
1102,2314,12,1,56023,4,56023,10.886120796203613,119.9538345336914,8.687448501586914,50409,5209,342,63,27705,28318,27975,28048,925,152,40.11420763159676,0.7895600938720789,0.027913328480732413
1103,2314,13,1,56115,4,56115,10.880733489990234,119.9530258178711,8.722576141357422,50472,5231,344,68,27703,28412,28035,28080,934,156,40.164341438670704,0.7928947688701948,0.028076564319801024
1104,2314,13,1,56030,4,56030,10.874935150146484,119.94983673095703,8.794408798217773,50380,5232,343,75,27775,28255,28080,27950,944,160,40.09113016484844,0.7930463450064728,0.02799494640026672
1105,2314,11,1,56044,4,56044,10.827298164367676,119.94905853271484,8.701895713806152,50478,5167,326,73,27708,28336,27989,28055,927,150,40.16911608696346,0.7831938961484031,0.026607441768183526
1106,2314,12,1,56035,4,56035,10.834153175354004,119.93799591064453,8.802618980407715,50459,5161,338,77,27674,28361,28046,27989,962,161,40.153996367369736,0.7822844393307351,0.02758685680259519
1107,2314,14,1,56083,4,56083,10.828640937805176,119.92977905273438,8.841939926147461,50408,5260,342,73,27756,28327,28159,27924,964,153,40.1134118568813,0.7972904768222567,0.027913328480732413
1108,2314,13,1,56009,4,56009,10.789397239685059,119.9738540649414,8.866585731506348,50306,5289,341,73,27757,28252,28032,27977,952,153,40.032242835904434,0.8016861847743185,0.027831710561198108
1109,2314,14,1,56066,4,56066,10.777881622314453,119.92337036132812,8.933709144592285,50256,5391,341,78,27783,28283,27991,28075,966,158,39.99245410013146,0.8171469506746741,0.027831710561198108
1110,2314,12,1,56070,4,56070,10.712318420410156,119.95672607421875,8.933000564575195,50326,5333,336,75,27718,28352,28098,27972,946,152,40.048158330213624,0.8083555347705503,0.02742362096352658
1111,2314,11,1,56036,4,56036,10.677506446838379,119.96918487548828,8.966771125793457,50274,5353,333,76,27747,28289,28049,27987,955,161,40.00677804500973,0.8113870574961103,0.027178767204923664
1112,2314,14,1,55998,4,55998,10.674217224121094,119.92840576171875,9.029014587402344,50179,5404,341,74,27781,28217,27974,28024,964,162,39.93117944704108,0.8191174404462881,0.027831710561198108
1113,2314,14,1,56010,4,56010,10.618032455444336,119.9788589477539,9.012480735778809,50228,5377,328,77,27716,28294,28020,27990,934,147,39.97017240809859,0.8150248847667821,0.026770677607252137
1114,2314,14,1,56094,4,56094,10.62696647644043,119.96592712402344,9.032949447631836,50261,5425,334,74,27729,28365,27979,28115,953,151,39.99643297370876,0.822300539308126,0.02726038512445797
1115,2314,13,1,56132,4,56132,10.644282341003418,119.95133209228516,9.006693840026855,50270,5458,329,75,27774,28358,28022,28110,945,148,40.00359494614789,0.8273025518052998,0.026852295526786443
1116,2314,12,1,55898,4,55898,10.654263496398926,119.41835021972656,8.986023902893066,50094,5397,333,74,27706,28192,27903,27995,949,149,39.86353859622702,0.8180564074923421,0.027178767204923664
1117,2314,12,1,56031,4,56031,10.707385063171387,119.95601654052734,8.999628067016602,50169,5446,337,79,27693,28338,27992,28039,940,157,39.92322169988648,0.8254836381699638,0.027505238883060886
1118,2314,10,1,56094,4,56094,10.756693840026855,119.93688201904297,8.965888977050781,50189,5489,339,77,27715,28379,28006,28088,961,157,39.93913719419567,0.8320014120299176,0.027668474722129497
1119,2314,12,1,56019,4,56019,10.806341171264648,119.94001770019531,8.938783645629883,50081,5523,339,76,27708,28311,28034,27985,958,154,39.85319352492605,0.8371550006633696,0.027668474722129497
1120,2314,11,1,56030,4,56030,10.819313049316406,119.95906066894531,8.876996040344238,50118,5493,348,71,27768,28262,28040,27990,951,161,39.882637189398054,0.8326077165750296,0.028403035997938243
1121,2314,10,1,56143,4,56143,10.842068672180176,119.99044799804688,8.816472053527832,50214,5524,335,70,27730,28413,28080,28063,956,152,39.95903156208216,0.8373065767996475,0.027342003043992275
1122,2314,12,1,56024,4,56024,10.885842323303223,119.99826049804688,8.851556777954102,50102,5502,346,74,27704,28320,28072,27952,955,158,39.8699047939507,0.8339719018015316,0.02823980015886963
1123,2314,12,1,56043,4,56043,10.89352035522461,120.0168228149414,8.796639442443848,50175,5459,337,72,27755,28288,27953,28090,957,153,39.92799634817924,0.8274541279415778,0.027505238883060886
1124,2314,13,1,56000,4,56000,10.910475730895996,119.95967102050781,8.80720043182373,50167,5429,328,76,27708,28292,28052,27948,959,154,39.92163015045556,0.822906843853238,0.026770677607252137
1125,2314,14,1,56052,4,56052,10.910324096679688,119.97608947753906,8.789275169372559,50278,5359,341,74,27764,28288,28032,28020,950,158,40.00996114387157,0.8122965143137783,0.027831710561198108
1126,2314,13,1,55988,4,55988,10.939536094665527,119.97151184082031,8.799449920654297,50215,5365,333,75,27647,28341,28003,27985,947,151,39.95982733679762,0.8132059711314462,0.027178767204923664
1127,2314,13,1,56131,4,56131,10.947142601013184,119.9388198852539,8.801192283630371,50355,5361,337,78,27802,28329,28075,28056,963,156,40.07123579696195,0.8125996665863342,0.027505238883060886
1128,2314,12,1,56037,4,56037,10.9359712600708,119.9902114868164,8.730009078979492,50296,5334,335,72,27758,28279,28010,28027,948,154,40.02428508874984,0.8085071109068284,0.027342003043992275
1129,2314,13,1,56011,4,56011,10.962320327758789,119.93070220947266,8.819488525390625,50236,5354,342,79,27707,28304,28004,28007,967,157,39.97653860582227,0.8115386336323882,0.027913328480732413
1130,2314,13,1,56003,4,56003,10.94725513458252,119.94644927978516,8.763401985168457,50213,5379,336,75,27749,28254,28002,28001,947,154,39.958235787366704,0.8153280370393382,0.02742362096352658
1131,2314,13,1,55989,4,55989,10.942893981933594,119.9552993774414,8.749430656433105,50270,5307,335,77,27713,28276,28035,27954,945,156,40.00359494614789,0.8044145552273224,0.027342003043992275
1132,2314,13,1,56078,4,56078,10.945663452148438,119.98612213134766,8.720535278320312,50319,5355,335,69,27741,28337,28100,27978,946,151,40.04258790720541,0.8116902097686662,0.027342003043992275
1133,2314,14,1,56007,4,56007,10.973541259765625,119.95404052734375,8.763840675354004,50265,5324,346,72,27727,28280,27943,28064,953,156,39.999616072570596,0.8069913495440484,0.02823980015886963
1134,2314,15,1,55973,4,55973,10.972017288208008,119.9759521484375,8.770163536071777,50246,5322,333,72,27681,28292,27948,28025,968,158,39.98449635297686,0.8066881972714924,0.027178767204923664
1135,2314,13,1,56119,4,56119,10.95456600189209,119.95043182373047,8.726948738098145,50370,5341,340,68,27748,28371,28093,28026,948,155,40.08317241769384,0.8095681438607744,0.027750092641663802
1136,2314,11,1,55985,4,55985,10.960489273071289,119.98873901367188,8.756824493408203,50291,5280,342,72,27678,28307,27919,28066,948,159,40.02030621517254,0.8003219995478166,0.027913328480732413
1137,2314,11,1,56157,4,56157,10.964487075805664,119.96532440185547,8.750686645507812,50434,5317,335,71,27815,28342,28130,28027,963,153,40.13410199948325,0.8059303165901024,0.027342003043992275
1138,2314,12,1,56121,4,56121,10.974543571472168,119.98705291748047,8.766057968139648,50374,5336,339,72,27728,28393,28078,28043,953,159,40.08635551655568,0.8088102631793843,0.027668474722129497
1139,2314,12,1,56047,4,56047,10.978071212768555,119.94287872314453,8.767077445983887,50300,5336,336,75,27728,28319,28038,28009,963,163,40.027468187611674,0.8088102631793843,0.02742362096352658
1140,2314,10,1,56091,4,56091,10.969291687011719,119.96337890625,8.745827674865723,50339,5349,330,73,27754,28337,28021,28070,960,160,40.0585034015146,0.8107807529509983,0.026933913446320748
1141,2314,10,1,56028,4,56028,10.973685264587402,119.4052734375,8.763070106506348,50248,5375,332,73,27730,28298,27993,28035,954,159,39.98608790240778,0.8147217324942262,0.02709714928538936
1142,2314,12,1,56043,4,56043,10.977886199951172,119.975341796875,8.764589309692383,50271,5367,331,74,27701,28342,27998,28045,959,153,40.00439072086335,0.8135091234040022,0.027015531365855053
1143,2314,14,1,56074,4,56074,10.969476699829102,119.4136962890625,8.74427604675293,50329,5347,324,74,27802,28272,28036,28038,972,156,40.05054565436,0.8104776006784423,0.026444205929114915
1144,2314,12,1,56083,4,56083,10.976516723632812,119.41739654541016,8.775758743286133,50338,5331,338,76,27814,28269,28071,28012,953,162,40.057707626799136,0.8080523824979944,0.02758685680259519
1145,2314,12,1,56021,4,56021,10.988349914550781,119.96337127685547,8.771108627319336,50257,5360,329,75,27802,28219,27987,28034,964,158,39.99324987484692,0.8124480904500563,0.026852295526786443
1146,2314,10,1,55977,4,55977,10.955855369567871,119.94731903076172,8.69361400604248,50252,5340,312,73,27684,28293,28010,27967,962,148,39.98927100126962,0.8094165677244963,0.025464790894703253
1147,2314,12,1,56079,4,56079,10.982484817504883,119.97349548339844,8.785955429077148,50340,5337,321,81,27753,28326,27995,28084,959,157,40.059299176230056,0.8089618393156623,0.026199352170512002
1148,2314,12,1,56040,4,56040,10.960143089294434,119.94242858886719,8.707613945007324,50284,5359,323,74,27792,28248,28043,27997,948,154,40.01473579216432,0.8122965143137783,0.02636258800958061
1149,2314,12,1,56011,4,56011,11.00683307647705,119.9417724609375,8.8031644821167,50217,5384,334,76,27698,28313,28010,28001,977,162,39.96141888622854,0.8160859177207281,0.02726038512445797
1150,2314,12,1,56041,4,56041,10.975147247314453,119.9293441772461,8.763357162475586,50302,5338,325,76,27722,28319,28001,28040,955,158,40.029059737042594,0.8091134154519404,0.02652582384864922
1151,2314,14,1,55957,4,55957,10.974614143371582,119.96607208251953,8.7814302444458,50209,5344,325,79,27765,28192,27922,28035,956,160,39.955052688504864,0.8100228722696083,0.02652582384864922
1152,2314,14,1,56097,4,56097,11.00809097290039,119.9480972290039,8.813094139099121,50297,5395,325,80,27759,28338,28078,28019,966,157,40.0250808634653,0.817753255219786,0.02652582384864922
1153,2314,13,1,55989,4,55989,10.989636421203613,119.97062683105469,8.778401374816895,50228,5357,324,80,27708,28281,27980,28009,955,161,39.97017240809859,0.8119933620412223,0.026444205929114915
1154,2314,14,1,56000,4,56000,10.969483375549316,119.9758071899414,8.73363971710205,50255,5354,317,74,27741,28259,28015,27985,955,155,39.991658325416,0.8115386336323882,0.02587288049237478
1155,2314,13,1,56093,4,56093,10.977840423583984,119.9601058959961,8.750170707702637,50333,5360,323,77,27703,28390,28073,28020,949,155,40.05372875322184,0.8124480904500563,0.02636258800958061
1156,2314,14,1,56207,4,56207,10.973958969116211,119.96915435791016,8.737060546875,50433,5382,314,78,27826,28381,28109,28098,947,152,40.133306224767786,0.8157827654481722,0.025628026733771864
1157,2314,10,1,56107,4,56107,10.957404136657715,119.41421508789062,8.713775634765625,50376,5333,326,72,27806,28301,28106,28001,945,157,40.0879470659866,0.8083555347705503,0.026607441768183526
1158,2314,13,1,56019,4,56019,10.96407699584961,119.93258666992188,8.734313011169434,50296,5327,321,75,27672,28347,27987,28032,949,155,40.02428508874984,0.8074460779528824,0.026199352170512002
1159,2314,11,1,56021,4,56021,10.975275993347168,119.97611236572266,8.749673843383789,50267,5365,308,81,27705,28316,28007,28014,940,147,40.001207622001516,0.8132059711314462,0.02513831921656603
1160,2314,12,1,56026,4,56026,10.970699310302734,119.9056396484375,8.747676849365234,50259,5366,325,76,27668,28358,28058,27968,951,158,39.99484142427784,0.8133575472677242,0.02652582384864922
1161,2314,14,1,55947,4,55947,10.981066703796387,119.44869995117188,8.74647331237793,50189,5369,314,75,27710,28237,27972,27975,958,159,39.93913719419567,0.8138122756765582,0.025628026733771864
1162,2314,15,1,55977,4,55977,10.973118782043457,119.9682388305664,8.753904342651367,50204,5386,309,78,27712,28265,27927,28050,951,151,39.95107381492757,0.8163890699932841,0.025219937136100337
1163,2314,14,1,56036,4,56036,10.985474586486816,119.41281127929688,8.75075626373291,50243,5400,315,78,27743,28293,27971,28065,952,158,39.982109028830486,0.8185111359011761,0.02570964465330617
1164,2314,13,1,56038,4,56038,10.967811584472656,118.84201049804688,8.72141170501709,50266,5392,302,78,27714,28324,28025,28013,957,152,40.00041184728605,0.817298526810952,0.0246486116993602
1165,2314,13,1,56155,4,56155,11.00267219543457,119.97259521484375,8.765485763549805,50331,5426,318,80,27739,28416,28130,28025,947,154,40.05213720379092,0.8224521154444039,0.025954498411909086
1166,2314,13,1,56019,4,56019,10.979043006896973,119.95072937011719,8.773056983947754,50270,5351,317,81,27733,28286,28047,27972,954,161,40.00359494614789,0.8110839052235542,0.02587288049237478
1167,2314,12,1,56003,4,56003,10.971036911010742,119.9659194946289,8.743307113647461,50257,5358,313,75,27713,28290,27967,28036,954,157,39.99324987484692,0.8121449381775002,0.02554640881423756
1168,2314,13,1,56013,4,56013,10.970879554748535,119.96894073486328,8.724787712097168,50249,5377,310,77,27759,28254,28062,27951,946,151,39.986883677123245,0.8150248847667821,0.025301555055634643
1169,2314,14,1,56074,4,56074,10.969683647155762,119.96144104003906,8.72251033782959,50298,5394,305,77,27799,28275,28003,28071,949,154,40.025876638180755,0.8176016790835081,0.024893465457963115
1170,2314,14,1,56053,4,56053,10.974651336669922,119.93082427978516,8.754348754882812,50296,5363,316,78,27756,28297,28061,27992,962,161,40.02428508874984,0.8129028188588903,0.025791262572840475
1171,2314,15,1,56083,4,56083,10.95456314086914,119.4150390625,8.703420639038086,50368,5329,309,77,27715,28368,28135,27948,953,153,40.08158086826292,0.8077492302254383,0.025219937136100337
1172,2314,13,1,55937,4,55937,10.945033073425293,118.59112548828125,8.691205024719238,50254,5298,310,75,27648,28289,27990,27947,946,157,39.99086255070054,0.8030503700008205,0.025301555055634643
1173,2314,12,1,55976,4,55976,10.971722602844238,119.95245361328125,8.718631744384766,50268,5326,305,77,27677,28299,27978,27998,963,154,40.00200339671697,0.8072945018166043,0.024893465457963115
1174,2314,15,1,56133,4,56133,10.984841346740723,119.3996810913086,8.765878677368164,50335,5399,322,77,27768,28365,28025,28108,961,160,40.05532030265276,0.818359559764898,0.026280970090046304
1175,2314,14,1,56059,4,56059,10.991986274719238,119.94813537597656,8.750536918640137,50259,5407,318,75,27713,28346,28061,27998,968,159,39.99484142427784,0.8195721688551221,0.025954498411909086
1176,2314,12,1,56073,4,56073,10.96893310546875,119.9578628540039,8.718708992004395,50315,5375,310,73,27695,28378,28004,28069,962,154,40.03940480834357,0.8147217324942262,0.025301555055634643
1177,2314,11,1,56071,4,56071,10.95504093170166,119.96704864501953,8.709868431091309,50320,5369,306,76,27690,28381,28046,28025,945,154,40.043383681920865,0.8138122756765582,0.02497508337749742
1178,2314,12,1,56040,4,56040,10.956499099731445,119.93561553955078,8.647292137145996,50296,5367,310,67,27766,28274,27965,28075,943,153,40.02428508874984,0.8135091234040022,0.025301555055634643
1179,2314,14,1,56031,4,56031,10.967995643615723,119.4318618774414,8.727134704589844,50290,5351,313,77,27716,28315,28016,28015,955,157,40.01951044045708,0.8110839052235542,0.02554640881423756
1180,2314,13,1,56206,4,56206,10.962299346923828,119.98320770263672,8.723711013793945,50450,5376,303,77,27818,28388,28106,28100,961,150,40.1468343949306,0.8148733086305041,0.024730229618894504
1181,2314,14,1,55982,4,55982,10.978133201599121,119.21332550048828,8.721762657165527,50231,5365,307,79,27687,28295,27961,28021,949,152,39.972559732244974,0.8132059711314462,0.025056701297031726
1182,2314,13,1,56098,4,56098,10.975213050842285,119.93335723876953,8.7335786819458,50324,5389,311,74,27809,28289,28067,28031,953,161,40.046566780782705,0.8168437984021181,0.025383172975168948
1183,2314,14,1,56013,4,56013,11.004638671875,119.92154693603516,8.801976203918457,50194,5423,316,80,27741,28272,27960,28053,973,156,39.94311606777297,0.8219973870355699,0.025791262572840475
1184,2314,14,1,56006,4,56006,10.967609405517578,119.9234390258789,8.751636505126953,50254,5366,308,78,27700,28306,28026,27980,953,152,39.99086255070054,0.8133575472677242,0.02513831921656603
1185,2314,13,1,56055,4,56055,10.991768836975098,119.97659301757812,8.78173542022705,50273,5387,314,81,27715,28340,27978,28077,959,160,40.00598227029427,0.8165406461295621,0.025628026733771864
1186,2314,13,1,56068,4,56068,10.970640182495117,119.94546508789062,8.720293045043945,50288,5394,314,72,27722,28346,28041,28027,957,155,40.01791889102616,0.8176016790835081,0.025628026733771864
1187,2314,15,1,56082,4,56082,10.97403621673584,119.9535903930664,8.735137939453125,50313,5381,312,76,27733,28349,28111,27971,962,151,40.03781325891265,0.8156311893118942,0.025464790894703253
1188,2314,12,1,56117,4,56117,10.966207504272461,119.99522399902344,8.73376178741455,50366,5357,318,76,27768,28349,28064,28053,953,157,40.079989318832006,0.8119933620412223,0.025954498411909086
1189,2314,13,1,56080,4,56080,11.002378463745117,119.40149688720703,8.785943031311035,50294,5393,315,78,27745,28335,28092,27988,976,155,40.02269353931892,0.8174501029472301,0.02570964465330617
1190,2314,13,1,55912,4,55912,10.93632698059082,119.96509552001953,8.686528205871582,50223,5306,310,73,27687,28225,27974,27938,945,159,39.966193534521295,0.8042629790910445,0.025301555055634643
1191,2314,12,1,55989,4,55989,10.972142219543457,119.97116088867188,8.768457412719727,50232,5361,317,79,27671,28318,27980,28009,958,166,39.97335550696043,0.8125996665863342,0.02587288049237478
1192,2314,12,1,56120,4,56120,10.981575965881348,119.42572021484375,8.78039836883545,50318,5410,311,81,27756,28364,28084,28036,975,159,40.041792132489945,0.8200268972639561,0.025383172975168948
1193,2314,13,1,56088,4,56088,10.948088645935059,119.95664978027344,8.659331321716309,50302,5413,302,71,27756,28332,28078,28010,951,152,40.029059737042594,0.82048162567279,0.0246486116993602
1194,2314,13,1,55903,4,55903,10.968433380126953,119.97116088867188,8.750208854675293,50149,5368,309,77,27647,28256,27960,27943,948,153,39.90730620557729,0.8136606995402802,0.025219937136100337
1195,2314,13,1,56180,4,56180,10.972606658935547,119.96973419189453,8.750346183776855,50399,5392,312,77,27847,28333,28149,28031,967,158,40.106249884442164,0.817298526810952,0.025464790894703253
1196,2314,14,1,56065,4,56065,10.984380722045898,119.91783142089844,8.776123046875,50283,5394,309,79,27716,28349,28074,27991,962,155,40.01394001744887,0.8176016790835081,0.025219937136100337
1197,2314,14,1,56070,4,56070,10.950359344482422,119.42481231689453,8.71512222290039,50320,5363,313,74,27768,28302,27942,28128,959,159,40.043383681920865,0.8129028188588903,0.02554640881423756
1198,2314,15,1,55995,4,55995,10.962074279785156,119.9780044555664,8.744653701782227,50269,5338,311,77,27705,28290,28049,27946,949,154,40.002799171432436,0.8091134154519404,0.025383172975168948
1199,2314,15,1,56038,4,56038,10.964911460876465,119.94287872314453,8.735819816589355,50275,5371,313,79,27687,28351,28028,28010,933,159,40.00757381972519,0.8141154279491142,0.02554640881423756
1200,2314,14,1,55948,4,55948,10.973565101623535,119.40238189697266,8.77692699432373,50179,5380,307,82,27704,28244,27999,27949,958,162,39.93117944704108,0.8154796131756161,0.025056701297031726
1201,2314,14,1,56063,4,56063,10.980141639709473,119.95703125,8.776554107666016,50262,5412,310,79,27753,28310,28027,28036,956,156,39.99722874842421,0.820330049536512,0.025301555055634643
1202,2314,12,1,55942,4,55942,10.956164360046387,119.94292449951172,8.726546287536621,50234,5318,311,79,27688,28254,27994,27948,933,157,39.97494705639135,0.8060818927263804,0.025383172975168948
1203,2314,12,1,55977,4,55977,10.964096069335938,119.4267349243164,8.740049362182617,50237,5357,305,78,27721,28256,28004,27973,964,158,39.97733438053773,0.8119933620412223,0.024893465457963115
1204,2314,14,1,56106,4,56106,10.968220710754395,119.96124267578125,8.72507381439209,50342,5381,306,77,27765,28341,28051,28055,948,155,40.060890725660975,0.8156311893118942,0.02497508337749742
1205,2314,14,1,55950,4,55950,10.960339546203613,119.94778442382812,8.744811058044434,50205,5365,299,81,27690,28260,27982,27968,960,157,39.951869589643024,0.8132059711314462,0.024403757940757283
1206,2314,13,1,55992,4,55992,10.975110054016113,119.93663024902344,8.788862228393555,50234,5362,315,81,27700,28292,28056,27936,963,161,39.97494705639135,0.8127512427226122,0.02570964465330617
1207,2314,13,1,56071,4,56071,10.985374450683594,119.94856262207031,8.791716575622559,50281,5396,311,83,27769,28302,28140,27931,975,160,40.01234846801795,0.8179048313560641,0.025383172975168948
1208,2314,14,1,56008,4,56008,10.976089477539062,119.95849609375,8.77181339263916,50256,5357,313,82,27685,28323,27988,28020,922,156,39.99245410013146,0.8119933620412223,0.02554640881423756
1209,2314,12,1,55927,4,55927,10.964482307434082,119.95734405517578,8.782718658447266,50202,5330,312,83,27655,28272,28009,27918,947,158,39.94948226549665,0.8079008063617164,0.025464790894703253
1210,2314,14,1,56054,4,56054,10.976853370666504,119.43183135986328,8.751286506652832,50266,5400,309,79,27801,28253,27986,28068,962,160,40.00041184728605,0.8185111359011761,0.025219937136100337
