sample_id,scene,snr_db,channel,a_star,pred_joint,pred_task_only,pred_channel_rule,p_E,p_L,p_F,q_F,q_L,Q_E,Q_L,Q_F,B_L_sym
1155,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41142278634137214,0.5885772136586278,0.0,0.0,2.0464490011040182e-10,0.6060606060606061,0.6060606060827538,0.6060606060606061,2000.0
1156,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.413570233649651,0.5864297663503489,0.0,0.0,2.0464490011040182e-10,0.6470588235294117,0.6470588235607103,0.6470588235294117,2000.0
1157,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.3936723538794568,0.606327646120543,0.0,0.0,2.0464490011040182e-10,0.6,0.600000000042878,0.6,2000.0
1158,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41702369665358313,0.5829763033464168,0.0,0.0,2.0464490011040182e-10,0.6060606060606061,0.6060606061002948,0.6060606060606061,2000.0
1159,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.3962335834651514,0.6037664165348484,0.0,0.0,2.0464490011040182e-10,0.6451612903225806,0.6451612903479709,0.6451612903225806,2000.0
1160,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4051526838812066,0.5948473161187934,0.0,0.0,2.0464490011040182e-10,0.5625000000000001,0.5625000000446103,0.5625000000000001,2000.0
1161,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41571802475862624,0.5842819752413737,0.0,0.0,1.2585661356789712e-11,0.588235294117647,0.5882352941207803,0.588235294117647,2250.0
1162,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.42076195279097867,0.5792380472090213,0.0,0.0,2.0464490011040182e-10,0.6857142857142857,0.6857142857396228,0.6857142857142857,2000.0
1163,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4153098366152919,0.5846901633847081,0.0,0.0,2.0464490011040182e-10,0.6285714285714286,0.6285714285889696,0.6285714285714286,2000.0
1164,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4270843699484812,0.5729156300515187,0.0,0.0,2.0464490011040182e-10,0.6666666666666667,0.6666666666799771,0.6666666666666667,2000.0
1165,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4185477217584976,0.5814522782415024,0.0,0.0,2.0464490011040182e-10,0.6060606060606061,0.6060606060983911,0.6060606060606061,2000.0
1166,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41171782450257594,0.588282175497424,0.0,0.0,2.0464490011040182e-10,0.6470588235294118,0.64705882353977,0.6470588235294118,2000.0
1167,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4119841127153765,0.5880158872846234,0.0,0.0,1.2585661356789712e-11,0.6874999999999999,0.6875000000007133,0.6874999999999999,2250.0
1168,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41083967517651765,0.5891603248234822,0.0,0.0,1.2585661356789712e-11,0.6666666666666667,0.6666666666682277,0.6666666666666667,2250.0
1169,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4096253674341893,0.5903746325658106,0.0,0.0,2.0464490011040182e-10,0.6470588235294117,0.6470588235588066,0.6470588235294117,2000.0
1170,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4114633595708173,0.5885366404291826,0.0,0.0,2.0464490011040182e-10,0.6470588235294117,0.6470588235626593,0.6470588235294117,2000.0
1171,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.416339100210495,0.5836608997895051,0.0,0.0,2.0464490011040182e-10,0.6285714285714286,0.6285714285889696,0.6285714285714286,2000.0
1172,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.42754828949410717,0.5724517105058928,0.0,0.0,2.0464490011040182e-10,0.6060606060606061,0.6060606060924988,0.6060606060606061,2000.0
1173,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4128638668189233,0.5871361331810765,0.0,0.0,2.0464490011040182e-10,0.6874999999999999,0.6875000000090468,0.6874999999999999,2000.0
1174,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41245864868777105,0.587541351312229,0.0,0.0,1.2585661356789712e-11,0.6285714285714286,0.6285714285724674,0.6285714285714286,2250.0
1175,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.40541381371201024,0.5945861862879898,0.0,0.0,2.0464490011040182e-10,0.6470588235294117,0.6470588235666999,0.6470588235294117,2000.0
1176,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.407883675065354,0.5921163249346458,0.0,0.0,1.2585661356789712e-11,0.6874999999999999,0.6875000000015357,0.6874999999999999,2250.0
1177,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4003576917611164,0.5996423082388834,0.0,0.0,2.0464490011040182e-10,0.5806451612903226,0.5806451613352125,0.5806451612903226,2000.0
1178,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.405828499313278,0.594171500686722,0.0,0.0,1.2585661356789712e-11,0.625,0.6250000000023224,0.625,2250.0
1179,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41733527863142245,0.5826647213685775,0.0,0.0,2.0464490011040182e-10,0.6470588235294117,0.6470588235567173,0.6470588235294117,2000.0
1180,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41315400364969457,0.5868459963503053,0.0,0.0,1.2585661356789712e-11,0.6666666666666667,0.6666666666687131,0.6666666666666667,2250.0
1181,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4165796214995663,0.5834203785004337,0.0,0.0,1.2585661356789712e-11,0.6470588235294117,0.6470588235314564,0.6470588235294117,2250.0
1182,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.414865263666945,0.5851347363330549,0.0,0.0,2.0464490011040182e-10,0.6060606060606061,0.6060606060963017,0.6060606060606061,2000.0
1183,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.412626731979,0.587373268021,0.0,0.0,2.0464490011040182e-10,0.6470588235294117,0.6470588235504781,0.6470588235294117,2000.0
1184,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4076398465396225,0.5923601534603775,0.0,0.0,2.0464490011040182e-10,0.6857142857142857,0.6857142857357701,0.6857142857142857,2000.0
1185,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41597136770816634,0.5840286322918335,0.0,0.0,1.2585661356789712e-11,0.6666666666666667,0.6666666666682277,0.6666666666666667,2250.0
1186,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4181178141449184,0.5818821858550816,0.0,0.0,2.0464490011040182e-10,0.6060606060606061,0.6060606060963017,0.6060606060606061,2000.0
1187,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4162530090019376,0.5837469909980623,0.0,0.0,2.0464490011040182e-10,0.6285714285714286,0.6285714285925349,0.6285714285714286,2000.0
1188,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.409765733080372,0.5902342669196279,0.0,0.0,2.0464490011040182e-10,0.625,0.6250000000255806,0.625,2000.0
1189,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41521656792896683,0.5847834320710331,0.0,0.0,2.0464490011040182e-10,0.6666666666666667,0.6666666666876561,0.6666666666666667,2000.0
1190,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4179456404118463,0.5820543595881537,0.0,0.0,1.2585661356789712e-11,0.6060606060606061,0.6060606060629299,0.6060606060606061,2250.0
1191,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4107901597049601,0.5892098402950398,0.0,0.0,1.2585661356789712e-11,0.625,0.6250000000020854,0.625,2250.0
1192,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4180002840416192,0.5819997159583807,0.0,0.0,2.0464490011040182e-10,0.625,0.6250000000295162,0.625,2000.0
1193,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41535313393794127,0.5846468660620587,0.0,0.0,1.2585661356789712e-11,0.6060606060606061,0.6060606060631668,0.6060606060606061,2250.0
1194,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41913493241292327,0.5808650675870767,0.0,0.0,2.0464490011040182e-10,0.6060606060606061,0.6060606060900625,0.6060606060606061,2000.0
1195,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.421837652463865,0.5781623475361349,0.0,0.0,1.2585661356789712e-11,0.6060606060606061,0.6060606060625675,0.6060606060606061,2250.0
1196,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4094776410339367,0.5905223589660633,0.0,0.0,2.0464490011040182e-10,0.6470588235294117,0.6470588235644311,0.6470588235294117,2000.0
1197,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41459625970457514,0.5854037402954247,0.0,0.0,1.2585661356789712e-11,0.588235294117647,0.5882352941198327,0.588235294117647,2250.0
1198,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4135843508606185,0.5864156491393815,0.0,0.0,2.0464490011040182e-10,0.5714285714285715,0.5714285714675515,0.5714285714285715,2000.0
1199,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41179714346663976,0.5882028565333602,0.0,0.0,2.0464490011040182e-10,0.5714285714285715,0.5714285714613718,0.5714285714285715,2000.0
1200,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4118898323695502,0.5881101676304499,0.0,0.0,2.0464490011040182e-10,0.588235294117647,0.5882352941590798,0.588235294117647,2000.0
1201,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.409806548977056,0.590193451022944,0.0,0.0,2.0464490011040182e-10,0.6470588235294117,0.6470588235666999,0.6470588235294117,2000.0
1202,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4094499481665435,0.5905500518334563,0.0,0.0,1.2585661356789712e-11,0.625,0.6250000000023224,0.625,2250.0
1203,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4106734633001075,0.5893265366998924,0.0,0.0,2.0464490011040182e-10,0.5625000000000001,0.5625000000423066,0.5625000000000001,2000.0
1204,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4113128703078495,0.5886871296921504,0.0,0.0,2.0464490011040182e-10,0.588235294117647,0.5882352941507513,0.588235294117647,2000.0
1205,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41103072567604565,0.5889692743239543,0.0,0.0,2.0464490011040182e-10,0.6470588235294117,0.6470588235567173,0.6470588235294117,2000.0
1206,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.40696188922501536,0.5930381107749846,0.0,0.0,2.0464490011040182e-10,0.6666666666666667,0.6666666666899598,0.6666666666666667,2000.0
1207,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4139317760797737,0.5860682239202262,0.0,0.0,1.2585661356789712e-11,0.5454545454545455,0.545454545457869,0.5454545454545455,2250.0
1208,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4081416387382159,0.5918583612617839,0.0,0.0,2.0464490011040182e-10,0.588235294117647,0.5882352941531875,0.588235294117647,2000.0
1209,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41259407303561685,0.5874059269643831,0.0,0.0,2.0464490011040182e-10,0.625,0.6250000000318199,0.625,2000.0
1210,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4155806981441166,0.5844193018558833,0.0,0.0,2.0464490011040182e-10,0.6470588235294117,0.6470588235666999,0.6470588235294117,2000.0
1211,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.40979909873089854,0.5902009012691013,0.0,0.0,2.0464490011040182e-10,0.625,0.6250000000358129,0.625,2000.0
1212,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4132872598226652,0.5867127401773348,0.0,0.0,2.0464490011040182e-10,0.5294117647058824,0.5294117647510246,0.5294117647058824,2000.0
1213,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.40632825605193384,0.5936717439480661,0.0,0.0,1.2585661356789712e-11,0.5294117647058824,0.5294117647094078,0.5294117647058824,2250.0
1214,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41336183259413006,0.5866381674058698,0.0,0.0,2.0464490011040182e-10,0.5454545454545455,0.545454545506637,0.5454545454545455,2000.0
1215,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.40922782769404825,0.5907721723059517,0.0,0.0,2.0464490011040182e-10,0.588235294117647,0.5882352941507513,0.588235294117647,2000.0
1216,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4417547469645723,0.5582452530354277,0.0,0.0,1.2585661356789712e-11,0.6060606060606061,0.6060606060629299,0.6060606060606061,2250.0
1217,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4306712466920057,0.5693287533079943,0.0,0.0,2.0464490011040182e-10,0.6060606060606061,0.6060606060827538,0.6060606060606061,2000.0
1218,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4241558874281355,0.5758441125718646,0.0,0.0,2.0464490011040182e-10,0.6470588235294117,0.6470588235567173,0.6470588235294117,2000.0
1219,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41755957626952617,0.5824404237304739,0.0,0.0,3.327559351388648e-09,0.625,0.6250000004799364,0.625,1750.0
1220,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.43262664494875325,0.5673733550512466,0.0,0.0,2.0464490011040182e-10,0.625,0.6250000000218372,0.625,2000.0
1221,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.43318692734161196,0.566813072658388,0.0,0.0,2.0464490011040182e-10,0.625,0.6250000000318199,0.625,2000.0
1222,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4345877684967332,0.5654122315032668,0.0,0.0,2.0464490011040182e-10,0.5806451612903226,0.5806451613212368,0.5806451612903226,2000.0
1223,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4296787155330366,0.5703212844669634,0.0,0.0,2.0464490011040182e-10,0.5454545454545455,0.545454545489096,0.5454545454545455,2000.0
1224,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4213354924791771,0.5786645075208228,0.0,0.0,2.0464490011040182e-10,0.5806451612903226,0.580645161314748,0.5806451612903226,2000.0
1225,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.43705379935522326,0.5629462006447767,0.0,0.0,1.2585661356789712e-11,0.5454545454545455,0.5454545454570466,0.5454545454545455,2250.0
1226,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.4359283081297344,0.5640716918702657,0.0,0.0,2.0464490011040182e-10,0.5625000000000001,0.562500000031812,0.5625000000000001,2000.0
1227,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.43542946532112947,0.5645705346788705,0.0,0.0,1.2585661356789712e-11,0.588235294117647,0.5882352941193968,0.588235294117647,2250.0
1228,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41729340841497536,0.5827065915850246,0.0,0.0,2.0464490011040182e-10,0.5806451612903226,0.580645161314748,0.5806451612903226,2000.0
1229,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.44727602930164195,0.5527239706983582,0.0,0.0,2.0464490011040182e-10,0.625,0.6250000000153484,0.625,2000.0
1230,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.42712992647213777,0.5728700735278622,0.0,0.0,1.2585661356789712e-11,0.6060606060606061,0.606060606061759,0.6060606060606061,2250.0
1231,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.42815630131869736,0.5718436986813027,0.0,0.0,2.0464490011040182e-10,0.6060606060606061,0.6060606060863191,0.6060606060606061,2000.0
1232,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.41650566698239466,0.5834943330176052,0.0,0.0,2.0464490011040182e-10,0.625,0.6250000000295162,0.625,2000.0
1233,2021_09_09_19_27_35,2,rayleigh,E,L,L,L,0.42590504630786263,0.5740949536921375,0.0,0.0,2.0464490011040182e-10,0.6666666666666667,0.6666666666799771,0.6666666666666667,2000.0
1234,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5916631149116544,0.40833688508834615,0.0,0.0,1.5839887178778992e-22,0.7674418604651162,0.7674418604651162,0.7674418604651162,4500.0
1235,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5912139630100276,0.4087860369899728,0.0,0.0,4.187953514119635e-20,0.75,0.75,0.75,4000.0
1236,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5911543427356246,0.40884565726437594,0.0,0.0,2.575591411183576e-21,0.8089887640449439,0.8089887640449439,0.8089887640449439,4250.0
1237,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5926175944908308,0.40738240550916954,0.0,0.0,1.5839887178778992e-22,0.7865168539325843,0.7865168539325843,0.7865168539325843,4500.0
1238,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5954267912223564,0.4045732087776441,0.0,0.0,2.575591411183576e-21,0.7764705882352941,0.7764705882352941,0.7764705882352941,4250.0
1239,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5831597500171649,0.4168402499828354,0.0,0.0,2.575591411183576e-21,0.8045977011494253,0.8045977011494253,0.8045977011494253,4250.0
1240,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5819177822076476,0.41808221779235283,0.0,0.0,2.575591411183576e-21,0.8139534883720931,0.8139534883720931,0.8139534883720931,4250.0
1241,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5911150529704567,0.4088849470295437,0.0,0.0,1.5839887178778992e-22,0.8275862068965517,0.8275862068965517,0.8275862068965517,4500.0
1242,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5730611494237876,0.4269388505762128,0.0,0.0,2.575591411183576e-21,0.7529411764705882,0.7529411764705882,0.7529411764705882,4250.0
1243,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5727433800194239,0.4272566199805763,0.0,0.0,2.575591411183576e-21,0.7816091954022988,0.7816091954022988,0.7816091954022988,4250.0
1244,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.577857499186311,0.42214250081368915,0.0,0.0,2.575591411183576e-21,0.7816091954022988,0.7816091954022988,0.7816091954022988,4250.0
1245,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5784883774598171,0.42151162254018326,0.0,0.0,1.5839887178778992e-22,0.7142857142857143,0.7142857142857143,0.7142857142857143,4500.0
1246,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5762843632558222,0.4237156367441781,0.0,0.0,2.575591411183576e-21,0.7555555555555556,0.7555555555555556,0.7555555555555556,4250.0
1247,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5769137877756205,0.42308621222437964,0.0,0.0,4.187953514119635e-20,0.7272727272727272,0.7272727272727272,0.7272727272727272,4000.0
1248,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5738679524322274,0.4261320475677728,0.0,0.0,1.5839887178778992e-22,0.7865168539325843,0.7865168539325843,0.7865168539325843,4500.0
1249,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5724998853610745,0.4275001146389257,0.0,0.0,4.187953514119635e-20,0.7560975609756098,0.7560975609756098,0.7560975609756098,4000.0
1250,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5699090473367083,0.4300909526632919,0.0,0.0,4.187953514119635e-20,0.7317073170731707,0.7317073170731707,0.7317073170731707,4000.0
1251,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5730909630234178,0.4269090369765825,0.0,0.0,2.575591411183576e-21,0.7045454545454546,0.7045454545454546,0.7045454545454546,4250.0
1252,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5603752941924719,0.4396247058075284,0.0,0.0,9.74153061494908e-24,0.75,0.75,0.75,4750.0
1253,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5751183828825642,0.4248816171174361,0.0,0.0,2.575591411183576e-21,0.75,0.75,0.75,4250.0
1254,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5667070401858607,0.43329295981413957,0.0,0.0,2.575591411183576e-21,0.7191011235955055,0.7191011235955055,0.7191011235955055,4250.0
1255,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5621152584309417,0.43788474156905854,0.0,0.0,2.575591411183576e-21,0.7640449438202247,0.7640449438202247,0.7640449438202247,4250.0
1256,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5692425345622204,0.4307574654377799,0.0,0.0,2.575591411183576e-21,0.7415730337078651,0.7415730337078651,0.7415730337078651,4250.0
1257,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5687579686715525,0.43124203132844796,0.0,0.0,9.74153061494908e-24,0.7126436781609196,0.7126436781609196,0.7126436781609196,4750.0
1258,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5765422786126068,0.4234577213873937,0.0,0.0,9.74153061494908e-24,0.7586206896551724,0.7586206896551724,0.7586206896551724,4750.0
1259,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5685894712893118,0.4314105287106886,0.0,0.0,1.5839887178778992e-22,0.7777777777777778,0.7777777777777778,0.7777777777777778,4500.0
1260,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5676643445724383,0.4323356554275619,0.0,0.0,9.74153061494908e-24,0.7272727272727272,0.7272727272727272,0.7272727272727272,4750.0
1261,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5626525581871099,0.43734744181289037,0.0,0.0,5.991041328193683e-25,0.7555555555555555,0.7555555555555555,0.7555555555555555,5000.0
1262,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5823871012261841,0.41761289877381613,0.0,0.0,9.74153061494908e-24,0.7415730337078652,0.7415730337078652,0.7415730337078652,4750.0
1263,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5622105422823435,0.43778945771765687,0.0,0.0,9.74153061494908e-24,0.7640449438202247,0.7640449438202247,0.7640449438202247,4750.0
1264,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.634380285031879,0.3656197149681212,0.0,0.0,9.74153061494908e-24,0.7586206896551724,0.7586206896551724,0.7586206896551724,4750.0
1265,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5607703018404818,0.4392296981595185,0.0,0.0,9.74153061494908e-24,0.7906976744186046,0.7906976744186046,0.7906976744186046,4750.0
1266,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5634280078041942,0.4365719921958063,0.0,0.0,5.991041328193683e-25,0.735632183908046,0.735632183908046,0.735632183908046,5000.0
1267,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5685557062057833,0.431444293794217,0.0,0.0,9.74153061494908e-24,0.7294117647058823,0.7294117647058823,0.7294117647058823,4750.0
1268,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5905062758024966,0.40949372419750374,0.0,0.0,9.74153061494908e-24,0.735632183908046,0.735632183908046,0.735632183908046,4750.0
1269,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.6422893855347266,0.35771061446527375,0.0,0.0,9.74153061494908e-24,0.7209302325581396,0.7209302325581396,0.7209302325581396,4750.0
1270,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5624271256106738,0.4375728743893265,0.0,0.0,5.991041328193683e-25,0.6904761904761905,0.6904761904761905,0.6904761904761905,5000.0
1271,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5878685304374307,0.41213146956256963,0.0,0.0,9.74153061494908e-24,0.7058823529411765,0.7058823529411765,0.7058823529411765,4750.0
1272,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5685838103068498,0.4314161896931506,0.0,0.0,5.991041328193683e-25,0.7294117647058823,0.7294117647058823,0.7294117647058823,5000.0
1273,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.573282174588363,0.4267178254116374,0.0,0.0,5.991041328193683e-25,0.7906976744186046,0.7906976744186046,0.7906976744186046,5000.0
1274,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5597553937895443,0.44024460621045614,0.0,0.0,9.74153061494908e-24,0.7954545454545455,0.7954545454545455,0.7954545454545455,4750.0
1275,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5593076670076488,0.44069233299235155,0.0,0.0,9.74153061494908e-24,0.7674418604651163,0.7674418604651163,0.7674418604651163,4750.0
1276,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5628958258569421,0.4371041741430583,0.0,0.0,2.575591411183576e-21,0.7692307692307692,0.7692307692307692,0.7692307692307692,4250.0
1277,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.582650083495789,0.41734991650421144,0.0,0.0,9.74153061494908e-24,0.7954545454545455,0.7954545454545455,0.7954545454545455,4750.0
1278,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.569390081120657,0.4306099188793433,0.0,0.0,5.991041328193683e-25,0.7777777777777778,0.7777777777777778,0.7777777777777778,5000.0
1279,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.566910247354036,0.4330897526459645,0.0,0.0,9.74153061494908e-24,0.7954545454545455,0.7954545454545455,0.7954545454545455,4750.0
1280,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5825228993398137,0.4174771006601869,0.0,0.0,9.74153061494908e-24,0.7674418604651163,0.7674418604651163,0.7674418604651163,4750.0
1281,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5550800949928179,0.4449199050071824,0.0,0.0,9.74153061494908e-24,0.7727272727272728,0.7727272727272728,0.7727272727272728,4750.0
1282,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5700828379805093,0.4299171620194911,0.0,0.0,9.74153061494908e-24,0.7529411764705882,0.7529411764705882,0.7529411764705882,4750.0
1283,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5686058708338633,0.4313941291661372,0.0,0.0,9.74153061494908e-24,0.7586206896551724,0.7586206896551724,0.7586206896551724,4750.0
1284,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.5617906520698467,0.43820934793015376,0.0,0.0,9.74153061494908e-24,0.7529411764705882,0.7529411764705882,0.7529411764705882,4750.0
1285,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.6736157938171132,0.3263842061828872,0.0,0.0,5.991041328193683e-25,0.7764705882352941,0.7764705882352941,0.7764705882352941,5000.0
1286,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.6604265029676235,0.3395734970323771,0.0,0.0,9.74153061494908e-24,0.7640449438202247,0.7640449438202247,0.7640449438202247,4750.0
1287,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.6915527731280438,0.30844722687195675,0.0,0.0,9.74153061494908e-24,0.7441860465116279,0.7441860465116279,0.7441860465116279,4750.0
1288,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.6514690060877543,0.3485309939122462,0.0,0.0,5.991041328193683e-25,0.7674418604651163,0.7674418604651163,0.7674418604651163,5000.0
1289,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.6547491289686304,0.34525087103137003,0.0,0.0,9.74153061494908e-24,0.8131868131868132,0.8131868131868132,0.8131868131868132,4750.0
1290,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.6500343437661509,0.3499656562338494,0.0,0.0,5.991041328193683e-25,0.7586206896551725,0.7586206896551725,0.7586206896551725,5000.0
1291,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.6466202233930981,0.3533797766069023,0.0,0.0,5.991041328193683e-25,0.7640449438202247,0.7640449438202247,0.7640449438202247,5000.0
1292,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.6517480838065336,0.3482519161934667,0.0,0.0,9.74153061494908e-24,0.7191011235955057,0.7191011235955057,0.7191011235955057,4750.0
1293,2021_09_11_00_33_16,2,rayleigh,E,E,E,L,0.6530352013021425,0.3469647986978576,0.0,0.0,9.74153061494908e-24,0.8089887640449438,0.8089887640449438,0.8089887640449438,4750.0
